timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
997000,997000,0.998166,-8.71064e-09,-5.2827537e-10,0.060535915,-1.1313555e-15,3.5613255e-15,0.0013453364,-6.6808274e-17,2.1350609e-16,0.00198879,4.047602e-22,7.496689e-23,1.34475115e-30,0.0,0.0,-4.438379e-09,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,7.018151e-06,0.0026066739,0.0026066734,0.0019081045,10.254177,10.254177,0.2044558,0.26029307,0.26029307,2.452926,9.999994e-07,9.999994e-07,9.931748e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2001000,2001000,0.998166,-8.710645e-09,-5.2827576e-10,0.060535915,-4.4038225e-14,3.5430784e-13,0.0067926645,-7.48646e-15,5.9582405e-14,-0.0013720324,4.2651682e-17,1.9674036e-19,5.5853694e-27,0.0,0.0,-3.9620676e-07,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,3.967212e-06,0.0050646886,0.0050646896,0.0010786166,0.742648,0.7426481,0.2458713,0.13795078,0.13795078,0.57054204,9.646088e-07,9.646088e-07,5.9714836e-07,4.0000004e-06,4.0000004e-06,3.987732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2993000,2993000,0.998166,-8.710798e-09,-5.2828525e-10,0.060535915,-8.437154e-14,7.118389e-13,0.012948252,-4.341959e-14,3.602892e-13,0.012372581,1.1852135e-15,3.0520178e-19,3.6944492e-26,0.0,0.0,-1.9309668e-06,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,3.4096224e-06,0.0052307635,0.005230767,0.00092702446,1.3432616,1.3432614,0.29631573,0.27497727,0.2749772,0.5393521,6.420009e-07,6.42001e-07,2.0567407e-07,4.0000004e-06,4.0000004e-06,3.79331e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4001000,4001000,0.998166,-8.709005e-09,-5.2817645e-10,0.060535915,-7.7725776e-13,6.3944605e-12,0.009157829,-1.9160766e-13,1.5771262e-12,0.0075438013,-8.701645e-15,-8.285137e-19,-1.4487916e-25,0.0,0.0,1.3597789e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,2.623176e-06,0.0025041287,0.0025041297,0.000713203,0.7823884,0.78238815,0.2945296,0.20867908,0.20867907,0.6299591,2.708999e-07,2.7090016e-07,7.864828e-08,4.0000004e-06,4.0000004e-06,3.1883885e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4997000,4985000,0.998166,-3.4250277e-07,1.9715548e-08,0.0605362,-8.8691e-13,-7.867404e-08,0.007642962,-3.3750403e-13,-4.6931203e-10,0.0070540523,-9.489084e-15,-1.5566226e-18,-2.562584e-25,0.0,0.0,2.2898528e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,2.0863001e-06,0.0013125465,0.0013125476,0.0005672323,0.49801633,0.4980163,0.26109383,0.15654492,0.15654492,0.67935145,1.02979136e-07,1.0297941e-07,3.7454353e-08,4.0000004e-06,4.0000004e-06,2.4419674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5989000,5981000,0.9981646,-2.5907622e-05,1.5701996e-06,0.06055965,3.4398755e-09,-0.00021637883,0.00275394,5.2943444e-10,-3.9726845e-05,-0.0021158068,-1.4339026e-08,1.7455571e-09,1.8212616e-14,0.0,0.0,3.6530295e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,1.7129987e-06,0.00061776995,0.00061777147,0.00046568218,0.3162706,0.3162705,0.20922244,0.124679424,0.124679424,0.6253722,3.395368e-08,3.3954002e-08,2.0252374e-08,4.0000004e-06,4.0000004e-06,1.7100126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6993000,6985000,0.99999785,-4.2050557e-05,4.5516695e-06,-0.002080651,-1.670176e-05,-0.0005341871,0.002415288,-9.982949e-07,-0.00013560322,-0.0029195407,-8.542648e-08,1.0529606e-08,1.5132805e-10,0.0,0.0,3.9424107e-05,0.27708757,-0.03486842,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4482888e-06,0.00033539545,0.00033539708,0.0012698137,0.15477706,0.15477668,0.17405573,0.098374724,0.09837472,0.5959947,1.1545841e-08,1.1546118e-08,1.3408178e-08,4.0000004e-06,4.0000004e-06,1.1897123e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8001000,7993000,0.99999785,-5.6407334e-05,2.965038e-06,-0.0020829341,-7.3819865e-05,-0.001093993,0.0054509602,-2.9617739e-05,-0.00047092233,0.004769519,-1.6009272e-07,2.274197e-08,1.4010552e-08,0.0,0.0,3.570907e-05,0.27708757,-0.03486842,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4069094e-06,0.0003100551,0.00031005667,0.00035755592,0.18131174,0.18131088,0.14527602,0.116139784,0.11613962,0.5703754,6.5959553e-09,6.5961987e-09,1.32248426e-08,4.0000004e-06,4.0000004e-06,8.181664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9005000,9005000,0.99999785,-4.635239e-05,-7.4675785e-07,-0.0020747501,-2.8104294e-05,-0.001069677,0.0061277896,-2.5613352e-05,-0.00056738715,0.00926291,-2.2167073e-07,3.1793938e-08,4.318973e-08,0.0,0.0,3.7074093e-05,0.27708757,-0.03486842,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4031838e-06,0.00013479775,0.00013479976,0.0002391777,0.17904916,0.17904848,0.12030833,0.12137777,0.121377595,0.54246116,5.5170566e-09,5.517281e-09,1.24183295e-08,4.0000004e-06,4.0000004e-06,5.5973004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9997000,9997000,0.99999785,-4.192105e-05,-2.7256408e-06,-0.0020633384,3.2782646e-05,-0.00091961963,0.0048748553,3.3582428e-06,-0.00047751734,0.008765844,-2.2552399e-07,2.802198e-08,7.655789e-08,0.0,0.0,4.0876468e-05,0.27708757,-0.03486842,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4042629e-06,5.569521e-05,5.5697856e-05,0.00021834693,0.092535794,0.09253494,0.098834306,0.097407505,0.09740734,0.50844795,5.501072e-09,5.501295e-09,1.0981067e-08,4.0000004e-06,4.0000004e-06,3.8554793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
