timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
493000,493000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
497000,497000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
541000,541000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
597000,597000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
649000,649000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
693000,693000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
745000,745000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
793000,793000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
841000,841000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
897000,897000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
949000,949000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
997000,997000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1049000,1049000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1093000,1093000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1144000,1144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1189000,1189000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1245000,1245000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1293000,1293000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1345000,1345000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1393000,1393000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1441000,1441000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1493000,1493000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1545000,1545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1597000,1597000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1645000,1645000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1693000,1693000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1745000,1745000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1793000,1793000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1845000,1845000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1893000,1893000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1945000,1945000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1993000,1993000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2045000,2045000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2093000,2093000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2145000,2145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2193000,2193000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2245000,2245000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2293000,2293000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2345000,2345000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2393000,2393000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2445000,2445000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2493000,2493000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2545000,2545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2593000,2593000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2649000,2649000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2693000,2693000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2745000,2745000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2793000,2793000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2845000,2845000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2893000,2893000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2945000,2945000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2993000,2993000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3044000,3044000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3093000,3093000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3145000,3145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3193000,3193000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3245000,3245000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3293000,3293000,-1.317181e-13,2.9290403e-17,-2.1154062e-24,0.0,0.0,0.0,0.0,-1.0
3349000,3349000,-1.317181e-13,2.9290403e-17,-2.1154062e-24,0.0,0.0,0.0,0.0,-1.0
