timestamp,tilt_limit,takeoff_state
713000,0.0,1
11052000,0.0022,1
11065000,0.0048,1
12057000,0.20319988,1
12093000,0.20943952,1
16661000,0.20943952,2
17661000,0.20943952,3
19093000,0.20943952,4
22101000,0.21103951,5
22113000,0.21343951,5
23101000,0.4110397,5
24101000,0.6110401,5
24973000,0.7853982,5
48161000,0.78379816,3
48173000,0.7813982,3
49164000,0.5831973,3
50161000,0.38379672,3
