timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4997000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
6001000,0.0,0.0,0.0,1
6909000,0.0,0.0,0.0,1
7917000,0.0,0.0,0.0,1
8929000,0.0,0.0,0.0,1
9929000,0.0,0.0,0.0,1
10941000,0.0,0.0,0.0,1
11961000,0.0,0.0,0.0,1
12961000,0.0,0.0,0.0,1
13961000,0.0,0.0,0.0,1
14961000,0.0,0.0,0.0,1
15964000,0.0,0.0,0.0,1
16981000,0.0,0.0,0.0,1
17989000,0.0,0.0,0.0,1
19001000,0.0,0.0,0.0,1
19816000,0.0,0.0,0.0,1
48221000,0.0,0.0,0.0,1
48321000,0.0,0.0,0.0,1
49129000,0.0,0.0,0.0,1
50125000,0.0,0.0,0.0,1
