timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
2161000,4000000.0,1.0,9881.475,0.0,232,0,392.4303,17,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2909000,4000000.0,1.0,9881.475,0.0,316,0,392.4303,17,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3161000,4000000.0,1.0,5463.1475,0.0,343,0,20.916336,18,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4229000,4000000.0,1.0,5349.6016,0.0,459,0,20.916336,19,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5161000,4000000.0,1.0,6081.6733,0.0,578,0,566.7331,40,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6169000,4000000.0,1.0,5410.359,0.0,688,0,20.916336,41,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7157000,4000000.0,1.0,7437.251,0.0,864,0,20.916336,42,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8157000,4000000.0,1.0,11916.335,0.0,1124,0,20.916336,43,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9161000,4000000.0,1.0,11914.257,0.0,1388,0,20.93719,44,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10161000,4000000.0,1.0,11824.176,0.0,1661,0,20.979021,45,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11161000,4000000.0,1.0,16144.423,0.0,2033,0,46.81275,47,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12161000,4000000.0,1.0,19260.912,0.0,2444,0,20.833332,48,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13160000,4000000.0,1.0,19422.31,0.0,2855,0,20.916336,49,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14153000,4000000.0,1.0,19253.984,0.0,3265,0,46.81275,51,0,0,0,0,0.0,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15161000,4000000.0,1.0,19407.371,0.0,3682,0,62.749004,53,254,0,0,0,4.792453,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16160000,4000000.0,1.0,19227.318,0.0,4092,0,63.808575,55,508,0,0,0,9.236363,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17160000,4000000.0,1.0,19648.352,0.0,4512,0,2137.8623,95,10414,0,0,0,109.621056,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18161000,4000000.0,1.0,19239.045,0.0,4928,0,2609.5618,138,21082,0,0,0,152.76811,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19161000,4000000.0,1.0,19442.232,0.0,5342,0,2005.9762,169,28702,0,0,0,169.83432,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20157000,4000000.0,1.0,19283.15,0.0,5752,0,1965.1047,200,36322,0,0,0,181.61,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21153000,4000000.0,1.0,19474.525,0.0,6166,0,2449.5505,240,45974,0,0,0,191.55833,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22157000,4000000.0,1.0,19254.959,0.0,6578,0,2019.8412,269,53086,0,0,0,197.34572,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23157000,4000000.0,1.0,19250.996,0.0,6991,0,1186.255,288,57658,0,0,0,200.20139,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24157000,4000000.0,1.0,19281.873,0.0,7402,0,1665.3387,317,64516,0,0,0,203.52051,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25157000,4000000.0,1.0,19250.248,0.0,7817,0,2881.8271,361,75438,0,0,0,208.96953,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26161000,4000000.0,1.0,19290.709,0.0,8230,0,2553.4465,400,85090,0,0,0,212.725,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27157000,4000000.0,1.0,19274.8,0.0,8641,0,2213.2937,437,94234,0,0,0,215.63844,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28157000,4000000.0,1.0,19165.504,0.0,9052,0,2289.1326,471,102616,0,0,0,217.86836,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29157000,4000000.0,1.0,19411.59,0.0,9465,0,1904.096,502,110236,0,0,0,219.59363,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30157000,4000000.0,1.0,19263.945,0.0,9876,0,2740.04,544,120650,0,0,0,221.78308,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31161000,4000000.0,1.0,19423.307,0.0,10293,0,2312.749,582,129794,0,0,0,223.01375,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32161000,4000000.0,1.0,19010.957,0.0,10704,0,2351.5938,618,138684,0,0,0,224.40776,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33153000,4000000.0,1.0,19271.912,0.0,11114,0,2222.1116,653,147320,0,0,0,225.6049,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34160000,4000000.0,1.0,19245.04,0.0,11526,0,1916.6666,683,154432,0,0,0,226.10835,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35157000,4000000.0,1.0,19250.996,0.0,11939,0,2481.0757,723,164338,0,0,0,227.30014,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36161000,4000000.0,1.0,19262.95,0.0,12352,0,2092.6296,756,172466,0,0,0,228.12962,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37161000,4000000.0,1.0,19301.793,0.0,12765,0,2416.3347,794,181864,0,0,0,229.04785,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38157000,4000000.0,1.0,18961.156,0.0,13174,0,2351.5938,830,190754,0,0,0,229.8241,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39153000,4000000.0,1.0,18961.156,0.0,13586,0,2351.5938,867,199898,0,0,0,230.56287,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40161000,4000000.0,1.0,19254.746,0.0,14000,0,1644.3557,893,206248,0,0,0,230.9608,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41157000,4000000.0,1.0,19254.746,0.0,14413,0,1644.3557,937,216916,0,0,0,231.50053,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42157000,4000000.0,1.0,19380.479,0.0,14819,0,2765.9363,971,225298,0,0,0,232.02678,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43161000,4000000.0,1.0,19055.777,0.0,15234,0,2157.3706,1010,234950,0,0,0,232.62376,0,0,0,1,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
