timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11045000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
16657000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
45005000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
48173000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48221000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48272000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48321000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48377000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48425000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48481000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48521000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48533000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48593000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48637000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48693000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48793000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48837000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48885000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48933000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48993000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49085000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49133000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49193000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49245000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49293000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49341000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49388000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49440000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49485000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49541000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49593000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49641000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49693000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49741000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49793000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49841000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49899000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49949000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
49992000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50045000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50097000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50141000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
