timestamp,tilt_limit,takeoff_state
700000,0.0,1
11080000,0.0016000001,1
11092000,0.004,1
12088000,0.20319994,1
12124000,0.20943952,1
16132000,0.20943952,2
17135000,0.20943952,3
18369000,0.20943952,4
21374000,0.21143952,5
21383000,0.21323952,5
22375000,0.41163975,5
23376000,0.61184037,5
24248000,0.7853982,5
35076000,0.78379816,3
35088000,0.7813982,3
36072000,0.5845975,3
37072000,0.38459712,3
37959000,0.20943952,1
