timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
492000,485000,197644,0.277226,-0.033750117,0.4714321,0
1004000,995000,197644,0.277226,-0.033750117,0.4714321,0
1504000,1495800,197644,0.277226,-0.033750117,0.47143212,0
1996000,1983000,197644,0.277226,-0.033750117,0.47143212,0
2496000,2488000,197644,0.277226,-0.033750117,0.4714321,0
3003000,2992600,197644,0.277226,-0.033750117,0.47143212,0
3488000,3479750,197644,0.277226,-0.033750117,0.4714321,0
4000000,3989400,197644,0.277226,-0.033750117,0.47143212,0
4496000,4490000,197644,0.277226,-0.033750117,0.4714321,0
5004000,4996500,197644,0.277226,-0.033750117,0.4714321,0
5484000,5475800,197644,0.277226,-0.033750117,0.47143212,0
5987000,5978500,197644,0.277226,-0.033750117,0.4714321,0
6488000,6480750,197644,0.277226,-0.033750117,0.4714321,0
6996000,6988000,197644,0.277226,-0.033750117,0.47143212,0
7484000,7473800,197644,0.277226,-0.033750117,0.47143212,0
7988000,7978800,197644,0.277226,-0.033750117,0.47143212,0
8504000,8495800,197644,0.277226,-0.033750117,0.47143212,0
9004000,8991600,197644,0.277226,-0.033750117,0.47143212,0
9488000,9477666,197644,0.277226,-0.033750117,0.47143215,0
10000000,9992000,197644,0.277226,-0.033750117,0.47143212,0
10487000,10477666,197644,0.277226,-0.033750117,0.47143215,0
10984000,10975000,197644,0.277226,-0.033750117,0.4714321,0
11488000,11477833,197644,0.277226,-0.033750117,0.47143215,0
12004000,11995666,197644,0.27722603,-0.033750117,0.4714321,0
12495000,12485750,197644,0.277226,-0.033750117,0.4714321,0
12988000,12980750,197644,0.277226,-0.033750117,0.4714321,0
13503000,13493250,197644,0.277226,-0.033750117,0.4714321,0
14003000,13992800,197644,0.277226,-0.033750117,0.47143212,0
14500000,14491750,197644,0.277226,-0.033750117,0.4714321,0
14988000,14981750,197644,0.277226,-0.033750117,0.4714321,0
15491000,15482750,197644,0.277226,-0.033750117,0.4714321,0
15996000,15988200,197644,0.277226,-0.033750117,0.47143212,0
16488000,16480000,197644,0.27722603,-0.033750117,0.4714321,0
16988000,16981000,197644,0.277226,-0.033750117,0.4714321,0
17496000,17489750,197644,0.277226,-0.033750117,0.4714321,0
17988000,17978800,197644,0.277226,-0.033750117,0.47143212,0
18489000,18481250,197644,0.277226,-0.033750117,0.4714321,0
18992000,18983666,197644,0.27786022,-0.033952873,0.471044,0
19488000,19481250,197644,0.27684215,-0.03411831,0.4716311,0
19996000,19984000,197644,0.27007243,-0.032990944,0.4756196,0
20500000,20492000,197644,0.27687094,-0.039392088,0.47120294,0
20988000,20981750,197644,0.28228614,-0.042994037,0.4676617,0
21488000,21480000,197644,0.27681828,-0.033008482,0.47172394,0
21984000,21976000,197644,0.273658,-0.027928632,0.47389096,0
22504000,22492800,197644,0.2769444,-0.027320111,0.47201347,0
22988000,22980000,197644,0.279124,-0.034727573,0.47023946,0
23495000,23488750,197644,0.28108954,-0.03736116,0.4688647,0
23996000,23987800,197644,0.27931684,-0.038364794,0.4698421,0
24492000,24481250,197644,0.27655923,-0.035029538,0.47173005,0
24988000,24979750,197644,0.27345258,-0.036396652,0.47343457,0
25496000,25488000,197644,0.27487063,-0.03659116,0.47259766,0
26000000,25993750,197644,0.27615327,-0.031925675,0.47218794,0
26496000,26490000,197644,0.27939808,-0.03183327,0.47028145,0
26983000,26975750,197644,0.27983183,-0.033699617,0.46989337,0
27512000,27503500,197644,0.27774048,-0.03139224,0.4712919,0
27984000,27975600,197644,0.27853292,-0.028707212,0.47099534,0
28504000,28495000,197644,0.2788167,-0.033623748,0.47050184,0
28984000,28975000,197644,0.27707833,-0.034423783,0.47146997,0
29500000,29488800,197644,0.27655298,-0.036684312,0.47160792,0
29984000,29974750,197644,0.27578264,-0.03583287,0.4721242,0
30484000,30473200,197644,0.27802974,-0.032890186,0.47101912,0
30988000,30980000,197644,0.27648684,-0.034789458,0.47179022,0
31488000,31479750,197644,0.27817926,-0.036051933,0.47069934,0
31992000,31980600,197644,0.27828217,-0.03659321,0.47059676,0
32495000,32485500,197644,0.2723204,-0.061536495,0.471483,0
32988000,32981500,197644,0.27329746,-0.035825796,0.47356775,0
33484000,33475800,197644,0.2776938,-0.029319553,0.4714531,0
33988000,33979800,197644,0.27578905,-0.030690847,0.47248283,0
34500000,34491750,197644,0.27560797,-0.03135352,0.47254497,0
35000000,34991000,197644,0.27676526,-0.031987138,0.47182554,0
35499000,35489200,197644,0.27717042,-0.032099206,0.4715801,0
35999000,35988250,197644,0.27732924,-0.032114197,0.47148567,0
36488000,36481666,197644,0.27738637,-0.032119587,0.4714517,0
36992000,36984000,197644,0.27740744,-0.03212158,0.47143918,0
37484000,37473000,197644,0.27741492,-0.03212229,0.47143468,0
38004000,37993000,197644,0.27741778,-0.03212256,0.47143298,0
