timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1001000,0,0.4330201,0.4330201,24.675455,0
2001000,0,-0.04618315,-0.04618315,24.675455,0
3001000,0,0.365509,0.365509,24.675455,0
4002000,0,0.5336189,0.5336189,24.675455,0
5002000,0,-0.6026424,-0.6026424,24.675455,0
6002000,0,-0.45504737,-0.45504737,24.675455,0
7004000,0,0.28553492,0.28553492,24.675455,0
8001000,0,0.18264492,0.18264492,24.675455,0
9004000,0,0.26112708,0.26112708,24.675455,0
10000000,0,-0.06288639,-0.06288639,24.675455,0
11001000,0,0.15935096,0.15935096,24.675455,0
12004000,0,0.4755366,0.4755366,24.675455,0
13001000,0,-0.53662014,-0.53662014,24.675455,0
14000000,0,-0.44946706,-0.44946706,24.675455,0
15000000,0,-0.47661892,-0.47661892,24.675455,0
16001000,0,-0.26842257,-0.26842257,24.675455,0
17001000,0,-0.38072887,-0.38072887,24.675455,0
18000000,0,-0.066634975,-0.066634975,24.675455,0
19000000,0,0.43748623,0.43748623,24.675455,0
20002000,0,0.15752475,0.15752475,24.675455,0
21001000,0,0.32285255,0.32285255,24.675455,0
22004000,0,0.37873942,0.37873942,24.675459,0
23005000,0,-0.06574626,-0.06574626,24.675434,0
24001000,0,0.3401663,0.3401663,24.67337,0
25000000,0,-0.1105769,-0.1105769,24.67219,0
26004000,0,-0.38321614,-0.38321614,24.671265,0
27001000,0,-0.5037785,-0.5037785,24.670864,0
28003000,0,0.56698567,0.56698567,24.670742,0
29005000,0,-0.36514494,-0.36514494,24.670612,0
30001000,0,0.22596931,0.22596931,24.670418,0
31001000,0,0.12969504,0.12969504,24.670507,0
32000000,0,-0.070496805,-0.070496805,24.670614,0
33002000,0,0.1525574,0.1525574,24.670635,0
34000000,0,0.29800856,0.29800856,24.67057,0
35001000,0,0.09077071,0.09077071,24.67053,0
36004000,0,-0.39762077,-0.39762077,24.670393,0
37004000,0,0.19478047,0.19478047,24.67046,0
38001000,0,0.43579414,0.43579414,24.670572,0
39000000,0,-0.114947066,-0.114947066,24.670656,0
40000000,0,0.22109868,0.22109868,24.670803,0
41000000,0,0.024152422,0.024152422,24.671696,0
42001000,0,-0.39048892,-0.39048892,24.675535,0
43004000,0,-0.34263223,-0.34263223,24.675457,0
44001000,0,0.4964096,0.4964096,24.675493,0
45001000,0,-0.19402108,-0.19402108,24.675497,0
46001000,0,0.3694742,0.3694742,24.675497,0
