timestamp,saturation_status
27317522,1533
27320567,1533
28317469,1533
29318923,1533
30320381,1533
31317329,1469
32318785,1333
33320254,1
34320192,1
35318636,1
36318569,1
37320043,1
38316920,1
39318330,1
40319748,1
41321200,1
42318056,1
43319449,1
44320845,1
45317730,1
46319117,1
47319052,1
48320390,1
49318773,1
50318647,1
51320067,1
52316894,1533
53318279,1533
54319658,1533
