timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
26476746,26460658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
27484685,27468658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28492695,28476681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29500683,29484659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30508684,30492657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31516682,31500658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32524684,32508660,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33532684,33516657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34536686,34524657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35544682,35532657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36552683,36540657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37560686,37548657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38564686,38552664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39572682,39560657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40580684,40568657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41588684,41576659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42596686,42580663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43604761,43592828,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44612688,44600659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45620684,45608658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46628686,46612657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47636699,47624657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48644731,48632657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49652684,49640657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50656686,50644657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51664682,51652659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52672751,52660818,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53680683,53668658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54680686,54668664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
