timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
200000,-0.113196634,-0.115501076,25.0,1.0
204000,-0.6210234,-0.6336661,25.0,1.0
208000,-0.63769597,-0.6506781,25.0,1.0
212000,0.5681218,0.57968754,25.0,1.0
216000,-0.46982583,-0.47939047,25.0,1.0
220000,-0.22604258,-0.23064433,25.0,1.0
224000,0.6766839,0.6904597,25.0,1.0
228000,-0.3593917,-0.36670813,25.0,1.0
232000,0.64290524,0.6559934,25.0,1.0
236000,0.30610973,0.31234145,25.0,1.0
240000,0.43290284,0.4417158,25.0,1.0
244000,-0.18445396,-0.18820909,25.0,1.0
248000,0.64996547,0.6631975,25.0,1.0
252000,0.06580754,0.06714726,25.0,1.0
260000,-0.22495338,-0.229533,25.0,1.0
264000,-0.538291,-0.54924953,25.0,1.0
268000,0.5827886,0.59465307,25.0,1.0
272000,0.6898858,0.70393056,25.0,1.0
276000,-0.64108044,-0.6541316,25.0,1.0
280000,0.35183063,0.35899323,25.0,1.0
284000,-0.65887666,-0.67229015,25.0,1.0
289000,0.60652673,0.61887443,25.0,1.0
296000,0.39118126,0.39914453,25.0,1.0
300000,0.3504801,0.35761485,25.0,1.0
304000,0.16875632,0.1721917,25.0,1.0
308000,-0.0993474,-0.10136981,25.0,1.0
313000,0.55416137,0.56544244,25.0,1.0
320000,-0.66254365,-0.67603105,25.0,1.0
324000,0.33189654,0.33865297,25.0,1.0
329000,-0.5988467,-0.6110374,25.0,1.0
336000,0.66478145,0.6783144,25.0,1.0
341000,0.6693,0.682925,25.0,1.0
348000,-0.3859389,-0.39379588,25.0,1.0
352000,-0.66074485,-0.67419636,25.0,1.0
356000,0.6653483,0.6788935,25.0,1.0
360000,-0.39451417,-0.40254572,25.0,1.0
364000,0.53629535,0.5472133,25.0,1.0
369000,0.69621897,0.71039265,25.0,1.0
373000,-0.6287219,-0.64152145,25.0,1.0
380000,-0.46634892,-0.4758429,25.0,1.0
384000,-0.54417396,-0.5552523,25.0,1.0
388000,-0.3434069,-0.350398,25.0,1.0
392000,0.45133632,0.46052468,25.0,1.0
396000,0.57499033,0.586696,25.0,1.0
400000,-0.5718899,-0.5835311,25.0,1.0
405000,0.6650841,0.67862236,25.0,1.0
412000,-0.4355458,-0.44441164,25.0,1.0
416000,-0.50165254,-0.511864,25.0,1.0
420000,0.58375245,0.5956351,25.0,1.0
425000,-0.691668,-0.70574737,25.0,1.0
432000,0.5902517,0.60226667,25.0,1.0
436000,-0.31270495,-0.31907028,25.0,1.0
441000,0.24966842,0.2547506,25.0,1.0
452000,0.61835265,0.63094145,25.0,1.0
456000,0.43361977,0.44244763,25.0,1.0
460000,-0.41941005,-0.42794862,25.0,1.0
464000,-0.27425402,-0.27983743,25.0,1.0
469000,-0.6421527,-0.65522605,25.0,1.0
476000,-0.5483002,-0.5594628,25.0,1.0
484000,-0.1880398,-0.191868,25.0,1.0
488000,0.35708255,0.36435223,25.0,1.0
493000,-0.2692512,-0.27473277,25.0,1.0
500000,-0.5928052,-0.6048739,25.0,1.0
504000,0.68050283,0.6943569,25.0,1.0
508000,-0.36525658,-0.37269163,25.0,1.0
513000,0.60086846,0.6130996,25.0,1.0
521000,0.6469043,0.6600725,25.0,1.0
529000,0.5935682,0.6056507,25.0,1.0
537000,-0.27710995,-0.28275073,25.0,1.0
545000,-0.5666298,-0.578164,25.0,1.0
553000,-0.6360739,-0.6490216,25.0,1.0
560000,-0.27246964,-0.27801594,25.0,1.0
564000,0.35474035,0.36196226,25.0,1.0
568000,-0.36120087,-0.36855432,25.0,1.0
572000,-0.24443772,-0.24941407,25.0,1.0
577000,-0.42426863,-0.43290603,25.0,1.0
584000,-0.6048307,-0.61714405,25.0,1.0
588000,-0.63446766,-0.64738435,25.0,1.0
592000,0.30968124,0.31598583,25.0,1.0
596000,0.30968124,0.31598583,25.0,1.0
601000,-0.36277297,-0.37015843,25.0,1.0
609000,0.27310908,0.27866912,25.0,1.0
616000,-0.34389746,-0.35089862,25.0,1.0
620000,-0.666146,-0.6797068,25.0,1.0
624000,-0.666146,-0.6797068,25.0,1.0
629000,-0.6363712,-0.6493259,25.0,1.0
636000,-0.66696113,-0.68053854,25.0,1.0
640000,-0.26707947,-0.27251646,25.0,1.0
645000,-0.58342856,-0.5953055,25.0,1.0
653000,-0.19234751,-0.19626315,25.0,1.0
660000,-0.28804696,-0.29391077,25.0,1.0
664000,-0.64369196,-0.6567957,25.0,1.0
669000,-0.22996591,-0.23464757,25.0,1.0
676000,-0.12858538,-0.13120313,25.0,1.0
680000,-0.6977909,-0.7119966,25.0,1.0
685000,-0.4272084,-0.43590555,25.0,1.0
693000,-0.6460705,-0.65922326,25.0,1.0
700000,-0.2953135,-0.30132553,25.0,1.0
704000,0.6732928,0.6869998,25.0,1.0
708000,0.09719526,0.09917397,25.0,1.0
712000,0.5411342,0.5521506,25.0,1.0
716000,0.6334326,0.6463281,25.0,1.0
720000,0.67935807,0.6931874,25.0,1.0
724000,-0.39120162,-0.39916512,25.0,1.0
728000,-0.655124,-0.6684601,25.0,1.0
732000,-0.57549316,-0.5872082,25.0,1.0
736000,0.23510975,0.23989576,25.0,1.0
741000,-0.51096535,-0.52136683,25.0,1.0
749000,-0.31667402,-0.32312042,25.0,1.0
757000,0.35584217,0.3630859,25.0,1.0
764000,-0.54501736,-0.55611205,25.0,1.0
768000,0.33228096,0.33904505,25.0,1.0
772000,0.3323372,0.33910304,25.0,1.0
776000,0.33579838,0.34263468,25.0,1.0
780000,0.20298897,0.20712148,25.0,1.0
