timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22056000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22777000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22876000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
22977000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28537000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28545000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29559000,-1.5,0.0,2.0,3.0,-0.008783567,0.035277866,666.0,183,1,0,0,0,0,1
34586000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34586000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
37602000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
37602000,0.0,0.0,2.0,9.0,11.0,4.0,666.0,183,1,0,0,0,0,1
42614000,0.0,0.0,2.0,9.0,0.0,0.0,777.0,183,1,0,0,0,0,1
42654000,28.14295768737793,112.98371124267578,0.0,0.0,0.0,0.0,50.757,21,1,0,0,0,0,1
42658000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
