timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
956000,956000,1310988,0.0,0.0,0.0,24.675455,0,1
1973000,1973000,1310988,0.0,0.0,0.0,24.675455,0,1
2969000,2969000,1310988,0.0,0.0,0.0,24.675455,0,1
3965000,3965000,1310988,0.0,0.0,0.0,24.675455,0,1
4972000,4972000,1310988,0.0,0.0,0.0,24.675455,0,1
5961000,5961000,1310988,0.0,0.0,0.0,24.675455,0,1
6964000,6964000,1310988,0.0,0.0,0.0,24.675455,0,1
7965000,7965000,1310988,0.0,0.0,0.0,24.675455,0,1
8965000,8965000,1310988,0.0,0.0,0.0,24.675455,0,1
9969000,9969000,1310988,0.0,0.0,0.0,24.675455,0,1
10973000,10973000,1310988,0.0,0.0,0.0,24.675455,0,1
11973000,11973000,1310988,0.0,0.0,0.0,24.675455,0,1
12966000,12966000,1310988,0.0,0.0,0.0,24.675455,0,1
13965000,13965000,1310988,0.0,0.0,0.0,24.675455,0,1
14969000,14969000,1310988,0.0,0.0,0.0,24.675455,0,1
15961000,15961000,1310988,0.0,0.0,0.0,24.675455,0,1
16965000,16965000,1310988,0.0,0.0,0.0,24.675455,0,1
17965000,17965000,1310988,0.0,0.0,0.0,24.675455,0,1
18973000,18973000,1310988,0.0,0.0,0.0,24.675455,0,1
19969000,19969000,1310988,0.0,0.0,0.0,24.675455,0,1
20965000,20965000,1310988,0.0,0.0,0.0,24.675455,0,1
21965000,21965000,1310988,0.0,0.0010652645,0.0,24.675455,0,1
22965000,22965000,1310988,-0.04261058,-0.0010652645,0.0010652645,24.67546,0,1
23965000,23965000,1310988,0.024501082,-0.028229509,0.0010652645,24.673737,0,1
24969000,24969000,1310988,-0.017576864,-0.007456851,-0.0010652645,24.672462,0,1
25965000,25965000,1310988,0.0015978967,0.011717909,0.0,24.67154,0,1
26970000,26970000,1310988,0.0026631611,-0.010120012,0.0,24.670921,0,1
27957000,27957000,1310988,0.0037284256,0.0,0.0,24.67101,0,1
28965000,28965000,1310988,-0.006924219,0.018642128,0.0,24.670948,0,1
29969000,29969000,1310988,-0.01438107,0.00479369,0.0,24.670763,0,1
30973000,30973000,1310988,0.5486112,0.2396845,0.5752428,24.672163,0,1
31968000,31968000,1310988,-0.7163904,-0.44794372,0.08628642,24.674917,0,1
32965000,32965000,1310988,-0.7504788,-0.2727077,0.1635181,24.675253,0,1
33965000,33965000,1310988,0.101200126,0.10226539,0.082025364,24.675407,0,1
34965000,34965000,1310988,0.030360037,0.03089267,0.058056913,24.67539,0,1
35964000,35964000,1310988,-0.68869346,-0.6695187,0.07403588,24.675423,0,1
36965000,36965000,1310988,-0.22956449,-0.07669904,0.04527374,24.675371,0,1
37969000,37969000,1310988,-0.36911413,-0.40266997,-0.048469532,24.675121,0,1
38969000,38969000,1310988,-0.4628574,-0.36272255,0.0063915867,24.675133,0,1
39968000,39968000,1310988,0.41918156,0.29987195,0.016511599,24.675346,0,1
40969000,40969000,1310988,-0.18695392,-0.051132694,0.1123854,24.675308,0,1
41961000,41961000,1310988,-0.1587244,-0.10546118,-0.013848438,24.67545,0,1
42969000,42969000,1310988,-0.104928546,-0.061252706,-0.023435818,24.675447,0,1
43973000,43973000,1310988,0.034088463,0.066046394,-0.015446335,24.675459,0,1
44968000,44968000,1310988,0.12676647,0.11664646,-0.022370555,24.675465,0,1
45964000,45964000,1310988,-0.082025364,-0.07882957,-0.0010652645,24.675465,0,1
46969000,46969000,1310988,0.02130529,0.018642128,-0.008522116,24.675455,0,1
47964000,47964000,1310988,-0.08841695,-0.084155895,-0.002130529,24.675459,0,1
48965000,48965000,1310988,0.0974717,0.08841695,-0.018109497,24.675463,0,1
