timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
984000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.007618394,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
1992000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0106016705,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
2992000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.013428505,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
3996000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.010426299,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
4988000,1310996,1310996,0,0,0,0,0,217.70903,217.70903,217.70903,217.70903,0.011397043,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
5976000,1310996,1310996,0,0,0,0,0,218.34123,218.34123,218.34123,218.34123,0.012222258,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
6984000,1310996,1310996,0,0,0,0,0,217.30194,217.30194,217.30194,217.30194,0.011889128,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
7916000,1310996,1310996,0,0,0,0,0,217.01462,217.01462,217.01462,217.01462,0.01112529,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
9004000,1310996,1310996,0,0,0,0,0,217.3761,217.3761,217.3761,217.3761,0.010037716,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
9916000,1310996,1310996,0,0,0,0,0,217.8335,217.8335,217.8335,217.8335,0.010502904,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
10916000,1310996,1310996,0,0,0,0,0,218.03833,218.03833,218.03833,218.03833,0.010320162,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
11936000,1310996,1310996,0,0,0,0,0,217.80438,217.80438,217.80438,217.80438,0.012204443,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
12996000,1310996,1310996,0,0,0,0,0,217.54228,217.54228,217.54228,217.54228,0.01296243,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
13996000,1310996,1310996,0,0,0,0,0,217.54228,217.54228,217.54228,217.54228,0.011243198,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
15000000,1310996,1310996,0,0,0,0,0,217.54228,217.54228,217.54228,217.54228,0.009683666,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
15904000,1310996,1310996,0,0,0,0,0,217.76006,217.76006,217.76006,217.76006,0.012368389,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
16996000,1310996,1310996,0,0,0,0,0,218.20406,218.20406,218.20406,218.20406,0.00864387,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
17916000,1310996,1310996,0,0,0,0,0,218.64256,218.64256,218.64256,218.64256,0.009040751,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
19004000,1310996,1310996,0,0,0,0,0,218.86412,218.86412,218.86412,218.86412,0.010379791,2.0646596e-06,8.009291e-12,-0.012688224,0.0039901203,-9.716927,-0.00065834454,-0.00013214414,0.00025101687,24.675459,24.675459
19916000,1310996,1310996,0,0,0,0,0,218.86412,218.86412,218.86412,218.86412,0.013348624,4.7196238e-05,1.6493094e-09,0.07152323,-0.0016412042,-9.193624,0.028093562,0.04745384,0.003567042,24.675446,24.675446
20900000,1310996,1310996,0,0,0,0,0,219.08669,219.08669,219.08669,219.08669,0.010512854,4.3231514e-05,8.51228e-10,6.0192673e-05,8.21551e-05,-9.451647,0.0015919941,0.005637902,-0.0011726858,24.673265,24.673265
21904000,1310996,1310996,0,0,0,0,0,219.08669,219.08669,219.08669,219.08669,0.011534434,3.958366e-05,2.8688757e-10,1.5618472e-05,0.000118336575,-9.573314,0.009130521,0.0073893964,-0.001630386,24.67166,24.67166
22920000,1310996,1310996,0,0,0,0,0,219.08669,219.08669,219.08669,219.08669,0.013470972,4.2417367e-05,1.5615063e-10,6.291858e-05,-0.00019965848,-9.8118515,-0.030140465,-0.00967634,-0.0010362751,24.671083,24.671083
23984000,1310996,1310996,0,0,0,0,0,218.85779,218.85779,218.85779,218.85779,0.011332827,2.2532993e-05,2.0734127e-10,-9.8340915e-06,-1.7525485e-05,-9.998268,0.0008079608,-0.0061746193,-0.0009135657,24.671043,24.671043
24936000,1310996,1310996,0,0,0,0,0,219.07828,219.07828,219.07828,219.07828,0.008728192,1.580342e-05,1.0056304e-10,-1.1474037e-06,1.0118036e-05,-9.828127,-0.010821886,0.010270628,-0.0010276188,24.67106,24.67106
