timestamp,mag_inconsistency_angle
517000,0.0
1000000,0.0
1497000,0.0
2000000,0.0
2501000,0.0
3000000,0.0
3500000,0.0
4005000,0.0
4501000,0.0
5005000,0.0
5501000,0.0
6004000,0.0
6505000,0.0
7000000,0.0
7500000,0.0
8004000,0.0
8496000,0.0
9001000,0.0
9501000,0.0
10001000,0.0
10497000,0.0
11000000,0.0
11501000,0.0
12001000,0.0
12500000,0.0
13004000,0.0
13501000,0.0
14001000,0.0
14501000,0.0
15000000,0.0
15501000,0.0
16001000,0.0
16501000,0.0
17000000,0.0
17496000,0.0
18000000,0.0
18501000,0.0
18997000,0.0
19020000,0.0
40832000,0.0
40836000,0.0
41333000,0.0
