timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
33312504,33310460,6684682,1998.2239,1.9513905,nan,nan,nan,nan,36.990036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,438.0,450.0,468.0
34580110,34577691,6684682,1998.2239,1.9513905,nan,nan,nan,nan,33.33957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,434.0,438.0,435.0
34832252,34831446,6684682,1998.2239,1.9513905,33.33957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.0,478.0,472.0
34836614,34834495,6684682,1998.2239,1.9513905,33.33957,nan,nan,nan,nan,nan,nan,nan,40.97636,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,467.0,471.0,523.0
34966904,34963581,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.72664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,532.0,463.0,517.0
35093271,35091208,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.1663,81.72089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,18.0,nan,nan,501.0,483.0,549.0
35219707,35218836,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.35095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,nan,nan,nan,482.0,460.0,509.0
35345350,35345020,6684682,1998.2239,1.9513905,44.88198,nan,nan,nan,nan,nan,nan,nan,80.35095,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,34.0,nan,nan,nan,478.0,460.0,509.0
35350058,35347967,6684682,1998.2239,1.9513905,44.88198,nan,nan,nan,nan,nan,nan,nan,81.73275,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,478.0,482.0,545.0
35476340,35475598,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.37548,81.75413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,20.0,nan,nan,516.0,474.0,562.0
35606543,35603225,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.85376,46.563274,35.12503,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,17.0,10.0,nan,450.0,448.0,534.0
35733190,35732355,6684682,1998.2239,1.9513905,39.02781,54.638935,nan,nan,nan,nan,nan,nan,80.340164,nan,nan,nan,16.0,16.0,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,481.0,479.0,526.0
35863350,35859984,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.07504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,467.0,472.0,526.0
35989704,35987613,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.89027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,490.0,472.0,468.0
36115566,36113744,6684682,1998.2239,1.9513905,81.86458,nan,nan,nan,nan,nan,nan,nan,81.89027,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,477.0,472.0,468.0
36120161,36116744,6684682,1998.2239,1.9513905,81.86458,nan,nan,nan,nan,nan,nan,nan,80.140686,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,477.0,482.0,501.0
36372887,36372001,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.81637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,487.0,483.0,505.0
36498523,36498131,6684682,1998.2239,1.9513905,44.88198,nan,nan,nan,nan,nan,nan,nan,81.81637,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,469.0,483.0,505.0
36629641,36628806,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.99985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,nan,nan,nan,468.0,473.0,468.0
36755218,36753386,6684682,1998.2239,1.9513905,81.86458,nan,nan,nan,nan,nan,nan,nan,81.99985,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,34.0,nan,nan,nan,467.0,473.0,468.0
36759743,36756435,6684682,1998.2239,1.9513905,81.86458,nan,nan,nan,nan,nan,nan,nan,80.32633,40.979202,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,29.0,10.0,nan,nan,467.0,469.0,493.0
36886372,36885520,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.74414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,492.0,466.0,532.0
37016564,37013149,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.17421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,470.0,511.0,504.0
37142957,37140777,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.23137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,482.0,490.0,502.0
37273321,37269908,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.79124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,453.0,446.0,563.0
37399636,37397538,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.1832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,463.0,427.0,518.0
37525954,37525166,6684682,1998.2239,1.9513905,54.638935,nan,nan,nan,nan,nan,nan,nan,81.773735,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,463.0,447.0,487.0
37656418,37654298,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,80.22414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,464.0,458.0,530.0
37783064,37781927,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.89678,126.84378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,10.0,nan,nan,521.0,476.0,505.0
