timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
31449247,31449111,6946826,6684682,1.17782765e-05,1.5067802e-05,2.43249e-05,-0.00021416762,-0.0010226709,-0.048405074,6008,4968,0,0
31453800,31453661,6946826,6684682,-8.610495e-06,8.736122e-06,6.5277877e-06,-1.5068606e-05,-0.0010842775,-0.048540767,4550,4966,0,0
31950753,31950607,6946826,6684682,-5.000231e-05,8.1335245e-05,-5.4385022e-05,0.00084923074,0.0016111721,-0.047297638,6001,4968,0,0
32453722,32449106,6946826,6684682,6.520517e-05,-3.2421634e-05,0.0001215033,0.0008399408,0.00092644186,-0.05086423,4462,5074,0,0
32949234,32949100,6946826,6684682,-3.2503478e-05,-5.284383e-06,4.1044605e-05,-0.0043554655,-0.0041286396,-0.049299635,6005,4968,0,0
33450761,33446096,6946826,6684682,1.9692445e-05,7.864226e-05,-7.583272e-05,0.0007129358,0.000238883,-0.048056126,4505,4966,0,0
33950729,33950601,6946826,6684682,-3.5400943e-05,4.5969802e-05,-7.604216e-06,-0.0021594798,-0.0014956199,-0.048568014,4461,4967,0,0
34449278,34449144,6946826,6684682,5.0675604e-05,1.0399919e-05,4.1864398e-05,0.00020394007,-0.0006746401,-0.048874192,6053,4971,0,0
34952279,34952146,6946826,6684682,2.780821e-06,3.674443e-05,-2.9092935e-05,-0.0005264178,7.894584e-05,-0.047976892,6051,4965,0,0
35444726,35444594,6946826,6684682,-4.4621596e-05,-1.3873254e-05,3.9149705e-05,-0.0010338229,-0.001859094,-0.047507606,4458,4970,0,0
35946226,35946097,6946826,6684682,3.261077e-05,-9.240803e-05,-0.000479247,0.0026901618,-0.008407406,-0.047775738,4504,4969,0,0
36450734,36450604,6946826,6684682,-0.00023443697,0.00029821444,-0.0016152505,-0.0014274475,-0.002654086,-0.04843638,4460,4968,0,0
36949281,36949150,6946826,6684682,3.4456232e-06,-0.00095349597,-0.0024279207,-0.00087427266,-0.0072255936,-0.051758066,6052,4969,0,0
37450727,37446103,6946826,6684682,0.0007821597,0.0004428749,0.0011233164,-0.0020252126,-0.0034707943,-0.041510954,4503,4967,0,0
37944731,37944604,6946826,6684682,-0.00015042887,-0.0002974552,-0.0009549549,0.004253059,-8.092379e-05,-0.047392167,4454,4968,0,0
