timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22092000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22800000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22899000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
23000000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28544000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28544000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29552000,-1.0,0.0,2.0,3.0,0.04822234,0.007672706,666.0,183,1,0,0,0,0,1
34564000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34572000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
54580000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
54585000,28.14295768737793,112.98371124267578,0.0,0.0,0.0,0.0,50.767,21,1,0,0,0,0,1
54585000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
59592000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
