timestamp,main_state_changes,main_state
24000,0,0
532000,0,0
1032000,0,0
1536000,0,0
2036000,0,0
2176000,0,0
2680000,0,0
3180000,0,0
3684000,0,0
4192000,0,0
4700000,0,0
5208000,0,0
5708000,0,0
6212000,0,0
6716000,0,0
7220000,0,0
7728000,0,0
8232000,0,0
8736000,0,0
9240000,0,0
9740000,0,0
10240000,0,0
10744000,0,0
11056000,1,4
11560000,1,4
12064000,1,4
12564000,1,4
13076000,1,4
13584000,1,4
14096000,1,4
14596000,1,4
15104000,1,4
15604000,1,4
16112000,1,4
16612000,1,4
17124000,1,4
17632000,1,4
18140000,1,4
18640000,1,4
19148000,1,4
19648000,1,4
20148000,1,4
20648000,1,4
21152000,1,4
21652000,1,4
22100000,1,4
22605000,1,4
22812000,1,4
22903000,2,7
23012000,2,7
23516000,2,7
24024000,2,7
24524000,2,7
25024000,2,7
25532000,2,7
26036000,2,7
26540000,2,7
27044000,2,7
27548000,2,7
28052000,2,7
28552000,2,7
29052000,2,7
29559000,2,7
29572000,2,7
30072000,2,7
30572000,2,7
31072000,2,7
31580000,2,7
32088000,2,7
32600000,2,7
33100000,2,7
33604000,2,7
34108000,2,7
34572000,2,7
34584000,2,7
35084000,2,7
35584000,2,7
36088000,2,7
36600000,2,7
37100000,2,7
37608000,2,7
38108000,2,7
38608000,2,7
39108000,2,7
39608000,2,7
40112000,2,7
40616000,2,7
41128000,2,7
41632000,2,7
42136000,2,7
42636000,2,7
43140000,2,7
43643000,2,7
44148000,2,7
44656000,2,7
45159000,2,7
45660000,2,7
46160000,2,7
46676000,2,7
47176000,2,7
47684000,2,7
48184000,2,7
48684000,2,7
49184000,2,7
49692000,2,7
50200000,2,7
50700000,2,7
51204000,2,7
51712000,2,7
52216000,2,7
52727000,2,7
53232000,2,7
53736000,2,7
54236000,2,7
54592000,3,11
55101000,3,11
55613000,3,11
56120000,3,11
56633000,3,11
57136000,3,11
57640000,3,11
58144000,3,11
58644000,3,11
59152000,3,11
