gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
0.021891477,0.0059656654,-0.14211905,-0.039657507,-0.70514977,-9.261228,-0.6043017,-0.29530197,0.7968168
0.04720250925,0.0015458082220833336,-0.18650797333333335,0.2956870339791667,0.5251901627083333,-8.93085,-0.604403809375,-0.2947225016840278,0.7969857995659723
0.05425892166666667,-0.006581995115833333,-0.12232544750000002,0.07359917795833337,0.26322568291666676,-10.201936458333334,-0.60450591875,-0.2941430333680556,0.7971547991319444
0.0372031739375,0.004988696000000001,-0.009391267374999998,-0.27167892306249997,-0.081323574375,-10.271164562500001,-0.6046080281250001,-0.29356356505208336,0.7973237986979167
0.02203507075,0.017409196999999998,0.10031122966666664,0.056828745833333194,0.04004837166666658,-9.227647750000001,-0.6047101375,-0.29298409673611114,0.7974927982638889
0.022462046604166667,0.014045883008333336,0.16735962645833333,0.6449836816666668,0.27950073020833344,-8.564898291666667,-0.604812246875,-0.2924046284201388,0.797661797829861
0.02290226675,0.004466169075,0.17387091000000002,0.15199237624999998,-0.08244693625,-9.354354125,-0.60491435625,-0.2918251601041666,0.7978307973958333
-0.008386386124999982,0.02817585595416665,0.13994696333333337,-0.9635018927083325,-0.8262982256249995,-9.627982145833332,-0.6050164656250001,-0.2912456917881944,0.7979997969618056
-0.027927395666666657,0.01039624183333334,0.0351958441666667,0.034170438333332886,-0.71525954,-9.222526,-0.6051185750000001,-0.2906662234722222,0.7981687965277777
-0.08727798749999999,-0.00978088475,-0.10656617031250001,-0.08436739312499997,-0.82641941875,-8.28637735,-0.6052206843750001,-0.29008675515625,0.79833779609375
-0.13368081124999998,-0.007756236129166677,-0.14794247833333335,-0.2191788425,-0.41217848100000054,-8.360401399999999,-0.60532279375,-0.28950728684027777,0.7985067956597223
-0.15467241520833333,-0.00013949492374999863,-0.09951926383333345,-0.15255285375000016,0.5518695884999983,-9.331248249999998,-0.6054249031250001,-0.28892781852430555,0.7986757952256944
-0.1596323675,0.0020429566300000004,-0.015818792,0.0651798025,1.102533025,-9.957598749999999,-0.6055270125000001,-0.2883483502083333,0.7988447947916666
-0.162667708125,0.010124092770833336,0.07737072145833326,0.38985815979166705,0.03715805208333417,-9.0395449375,-0.6056291218750001,-0.2877688818923611,0.7990137943576389
-0.18232907874999998,0.006003402291666672,0.16814932541666655,-0.19125517791666585,-1.1869580208333317,-7.875357625000001,-0.6057312312500001,-0.2871894135763889,0.799182793923611
-0.183265931875,0.0313354224375,0.17849565374999998,-0.14563134125000002,-0.4942209249999999,-8.251188500000001,-0.605833340625,-0.28660994526041667,0.7993517934895833
-0.16292013333333336,0.03451953333333334,0.05849417533333344,-0.11360735000000002,-0.46221546666666646,-9.004300666666667,-0.60593545,-0.28603047694444445,0.7995207930555556
-0.16788837291666664,0.047276792916666636,-0.0725967699166665,-0.28083180416666625,-0.8198083270833326,-8.913609833333334,-0.606037559375,-0.2854510086284722,0.7996897926215277
-0.171921575,0.0466086925,-0.13636755,0.06855985625000005,-0.483659775,-8.6218105,-0.60613966875,-0.28487154031250006,0.7998587921875
-0.14790661737500008,0.027117737979166633,-0.10110884879166701,0.6851665443750025,0.5233191520833332,-8.884068041666666,-0.606241778125,-0.28429207199652784,0.8000277917534723
-0.12228728200000001,0.03951091274999998,0.020485506499999875,-0.1681090891666657,0.5426081975000001,-9.19174725,-0.6063438875000001,-0.2837126036805556,0.8001967913194444
-0.119112734,0.0541482176875,0.108894611125,-0.860701785625,0.49861619687500003,-8.5982953125,-0.606445996875,-0.2831331353645833,0.8003657908854166
-0.08290520083333344,0.04904099812500002,0.1907795020833331,0.42644458333332935,0.5486194604166665,-8.610929916666667,-0.60654810625,-0.28255366704861107,0.8005347904513889
-0.07028801020833333,0.04171345708333334,0.18258613208333338,0.6272839241666669,-0.8250870520833308,-9.197653958333333,-0.606650215625,-0.28197419873263885,0.800703790017361
-0.061310829,0.0381871855,0.12036296999999999,-0.11873187000000007,-1.5944219,-8.975304000000001,-0.606752325,-0.2813947304166666,0.8008727895833333
-0.05590444077083332,0.027646617229166733,-0.009379552499999444,-0.1595682275000042,-0.9411611647916711,-8.558370624999998,-0.6068544343750001,-0.2808152621006944,0.8010417891493056
-0.06245710304166665,0.004340503000000028,-0.17020614124999994,0.8241714754166676,0.19070480958333375,-9.049431916666665,-0.6069565437500001,-0.2802357937847222,0.8012107887152778
-0.074374331875,-0.0148692424375,-0.19850161900000002,0.21665051125,-0.095356209375,-10.020858125,-0.6070586531250001,-0.27965632546874997,0.80137978828125
-0.07151160083333334,-0.0274135400833333,-0.08335488200000031,-0.2464791849999987,-0.13236676416666657,-9.071545833333335,-0.6071607625000001,-0.27907685715277775,0.8015487878472222
-0.09421986656249996,-0.025699463000000002,0.06873687377083311,-0.13568955562500024,-0.2615317235416665,-8.034417356250001,-0.607262871875,-0.2784973888368055,0.8017177874131944
-0.106199958125,-0.033206565,0.164237270625,-0.06747387125,-0.19293045875,-8.8402479875,-0.60736498125,-0.2779179205208333,0.8018867869791667
-0.10923629941666665,-0.03468541962500002,0.14940483312500022,-0.20771887020833257,-0.24433563833333277,-9.172837500000002,-0.607467090625,-0.2773384522048611,0.8020557865451389
-0.108159301,-0.030123522333333336,0.057668363666666805,-0.17907310666666734,-0.5987904533333326,-8.903187,-0.6075692,-0.27675898388888887,0.8022247861111111
-0.10764705093749999,-0.031209971687499997,-0.0489664373125,0.20776311374999998,-1.2000627875,-9.122125625,-0.6076713093750001,-0.27617951557291665,0.8023937856770833
-0.11442574895833332,-0.04114233291666671,-0.15946773166666664,0.17175319333333441,-1.7470505295833374,-9.383999458333335,-0.60777341875,-0.2756000472569444,0.8025627852430556
-0.11744066260416666,-0.02320427770833336,-0.17279543083333332,-0.22624993333333274,-0.32106703604166853,-9.074663854166667,-0.607875528125,-0.2750205789409722,0.8027317848090278
-0.11484196875,-0.014501869125,-0.1419478825,-0.157856155,1.0605415975,-8.80614925,-0.6079776375,-0.274441110625,0.802900784375
-0.08519289687500012,-0.003849212931250033,-0.03480626700000038,0.2581947583333319,0.9568079447916686,-9.061987354166666,-0.608079746875,-0.27386164230902776,0.8030697839409722
-0.07477313249999992,0.017856103024999834,0.0818141686666661,0.19552457708333654,-0.21995560208332465,-9.592350249999997,-0.6081818562500001,-0.27328217399305554,0.8032387835069444
-0.062126405625000006,0.0452390330625,0.146367726875,0.002743108125000032,-0.7399636656249999,-9.4973095,-0.6082839656250001,-0.2727027056770833,0.8034077830729167
-0.010818440183333358,0.06655765416666662,0.12868836083333363,0.33051349166666744,0.13731530833333586,-8.536510333333332,-0.608386075,-0.2721232373611111,0.8035767826388889
-0.001743734202083401,0.08206821424999995,0.023698589062500504,0.052487787708335856,-0.7570819062499966,-8.858823249999995,-0.6084881843750001,-0.2715437690451389,0.8037457822048611
0.0104942286125,0.0900904485,-0.066976024375,-0.40388986624999995,-1.3827421625,-9.695684499999999,-0.6085902937500001,-0.27096430072916666,0.8039147817708333
0.022825997916666632,0.08941102066666667,-0.14115936333333312,0.12351489333333143,-0.9797833354166683,-9.617615125,-0.6086924031250001,-0.2703848324131945,0.8040837813368056
0.03728347041666658,0.06089617500000022,-0.1594001166666667,0.29137717500000043,-0.12738170500000545,-9.023725333333338,-0.6087945125,-0.2698053640972222,0.8042527809027777
0.040408721937499996,0.050139169875,-0.11694247656250001,-0.08337999375000005,0.46742437375,-8.5246539375,-0.608896621875,-0.26922589578124995,0.80442178046875
0.05286482983333318,0.05236765412500008,0.0035506018749994345,-0.2089858541666692,0.3684005262500021,-8.968835166666661,-0.60899873125,-0.2686464274652777,0.8045907800347222
0.09555599412500004,0.033930076937499845,0.17589870291666657,0.33474528958333993,-0.4160325564583276,-10.236336479166674,-0.609100840625,-0.2680669591493055,0.8047597796006944
0.087861724,0.06101388,0.19063084,-0.857427,-1.4595537,-8.999832,-0.60920295,-0.2674874908333333,0.8049287791666667
0.07525453662500003,0.010864112437500142,0.025109176591667143,1.0311939249999948,-0.17525086818750357,-9.529756145833332,-0.609305059375,-0.26690802251736107,0.8050977787326389
0.060477999083333414,0.016941006916666567,-0.08167398821666615,-0.18296274583332295,-0.9053140862916604,-10.489047874999994,-0.60940716875,-0.26632855420138885,0.8052667782986112
0.0305836983125,0.0326018643125,-0.150925764375,-0.78876574375,-1.63434273125,-9.817361375,-0.609509278125,-0.2657490858854166,0.8054357778645833
0.0010847766666667244,0.01817872425000012,-0.15684691458333347,-0.0758165083333373,-0.7877909250000064,-8.854627083333334,-0.6096113875,-0.2651696175694444,0.8056047774305555
-0.01462219845833331,-0.007495706816666755,-0.09438743856250054,0.7409091875000027,0.9562092041666632,-8.86324320833333,-0.609713496875,-0.2645901492534722,0.8057737769965277
-0.01922154025,0.006766078275,0.0010475282500000006,0.20953167500000003,1.2157631437499998,-9.47141225,-0.6098156062500001,-0.2640106809375,0.8059427765625
-0.026736589124999977,0.01210111905416665,0.09116675995833308,-0.6234026291666643,-0.5180103906249951,-9.294560458333335,-0.6099177156250001,-0.2634312126215278,0.8061117761284722
-0.03247579966666664,0.0004288380000000685,0.15161475666666632,-0.0007479416666702488,-0.5116499750000003,-10.149852833333329,-0.6100198250000001,-0.2628517443055556,0.8062807756944445
-0.036121417375,-0.0113491581875,0.1200575440625,-0.402198184375,-0.47279509999999997,-8.7532021875,-0.610121934375,-0.26227227598958336,0.8064497752604167
-0.04186012820833331,-0.007996111420833367,0.00616405104166709,-0.14991419791666882,-0.5236391174999997,-8.398557291666664,-0.6102240437500001,-0.26169280767361114,0.8066187748263889
-0.03469893256250013,-0.010115602797916564,-0.1068168374999996,0.468359660208331,-0.42564730291666847,-9.608399729166656,-0.610326153125,-0.2611133393576389,0.8067877743923612
-0.02520988925,-0.010474136499999998,-0.120528456,0.56068362625,-0.04351619749999999,-10.162284075,-0.6104282625,-0.2605338710416667,0.8069567739583333
-0.04155332208333346,0.024834574055625065,0.003066767770833048,0.0719226640624965,0.49877804395833125,-7.765632581249998,-0.610530371875,-0.2599544027256944,0.8071257735243055
0.005607320833333068,0.0010743365117501305,0.10624344629166609,1.337666784374993,1.2604659904166624,-8.529095887499995,-0.61063248125,-0.2593749344097222,0.8072947730902778
0.0266257543125,0.0023444597876249996,0.1555993090625,-0.0997409225000001,-0.28026121875,-10.45229025,-0.610734590625,-0.25879546609375,0.80746377265625
0.05168385099999993,0.052758138333333156,0.1449045333333334,-0.921521706666665,-0.7584481799999996,-10.452894666666669,-0.6108367,-0.25821599777777776,0.8076327722222222
0.054419409270833406,0.051976315520833566,0.08886435020833375,-0.08207638125000982,-1.0142459939583315,-9.45734533333334,-0.610938809375,-0.25763652946180554,0.8078017717881945
0.051149906875,0.032866548,0.009616091375000003,0.6590554425,-0.83452624375,-8.947625375,-0.61104091875,-0.2570570611458334,0.8079707713541667
0.057059158458333335,0.04672874939583327,-0.07723660377083308,0.04345208041666873,-0.24478184124999985,-9.339114916666666,-0.6111430281250001,-0.25647759282986116,0.8081397709201389
0.05219883625000021,0.06552000150000013,-0.15948220500000004,-0.5541720966666708,-0.3441190941666638,-9.563111166666664,-0.6112451375000001,-0.25589812451388894,0.808308770486111
0.014331443812500004,0.041188771875,-0.15230797375000002,0.1768856124999999,-0.860140626875,-10.213854625,-0.6113472468750001,-0.2553186561979167,0.8084777700520833
0.0031708562333333593,0.03619766600000001,-0.08104197191666689,0.2749426624999999,-0.20826753283333543,-9.985590791666667,-0.61144935625,-0.2547391878819444,0.8086467696180555
0.0073337301416666195,0.036589049270833326,-0.0020099193958337744,-0.13586359437499684,0.7670410982499942,-8.973729750000007,-0.6115514656250001,-0.25415971956597216,0.8088157691840278
0.028204086,0.0329582785,0.0787101435,0.173900135,0.7737883999999999,-8.677294,-0.6116535750000001,-0.25358025124999994,0.80898476875
0.03196218568750009,0.02316046802083337,0.13825277124999993,0.3452049383333358,-0.2259016104166629,-9.743376374999995,-0.611755684375,-0.2530007829340277,0.8091537683159723
0.00822135083333331,0.01646289570833326,0.14873549666666694,-0.3999807174999984,-1.0876584458333374,-10.964001791666675,-0.61185779375,-0.2524213146180555,0.8093227678819445
0.012727196125,0.027565729375,0.09892895986875,-0.5601120625,-0.4235602975,-9.6257713125,-0.611959903125,-0.2518418463020833,0.8094917674479167
0.017536115166666612,0.007307347500000224,0.005895584741667695,0.8954759166666504,-0.6791597299999972,-8.199645250000016,-0.6120620125,-0.25126237798611106,0.8096607670138889
-0.008639095708333173,-0.012028928854166562,-0.07174894756458292,0.28142730475000466,-0.814729836666666,-8.792254604166663,-0.612164121875,-0.25068290967013884,0.8098297665798612
-0.012761709125000001,-0.00440455,-0.0993658625,0.025996565437499997,-0.20856408125000003,-9.82692625,-0.61226623125,-0.2501034413541666,0.8099987661458333
-0.010937911374999991,-0.0019123997916665639,-0.04960682416666773,0.31686518036457717,0.18356892145833315,-9.540855447916682,-0.612368340625,-0.2495239730381944,0.8101677657118056
0.0072969553333330685,-0.0018405296666667475,0.05217789333333272,0.509046130000002,0.16763967666666701,-9.382400833333323,-0.6124704500000001,-0.24894450472222213,0.8103367652777778
0.0401557686875,0.0125238104375,0.13407964375,0.04326659187500001,-0.17293063562500005,-10.693442062499999,-0.612572559375,-0.2483650364062499,0.81050576484375
0.020850843291666525,0.025595492624999945,0.11295235500000081,-0.6826467604166768,-1.3934190541666747,-10.332938133333357,-0.61267466875,-0.2477855680902777,0.8106747644097223
0.03381771427083326,0.03046823243749997,0.040779542500000404,0.2334498510416616,-0.6694298645833373,-8.251237616666678,-0.612776778125,-0.2472060997743055,0.8108437639756945
0.0366712275,0.005513703550000002,-0.09679549,-0.6548390125000001,-0.718219975,-10.493361425,-0.6128788875000001,-0.24662663145833327,0.8110127635416666
0.04404180016666656,-0.011052312029166539,-0.1421160989583333,-0.7986375552083363,-0.6466166541666685,-10.205132708333352,-0.6129809968750001,-0.24604716314236105,0.8111817631076389
0.041178936333333416,0.001873846833333144,-0.09145368000000054,0.010007249999992918,-0.1165251375000047,-9.390139416666667,-0.6130831062500001,-0.24546769482638883,0.8113507626736112
0.042786497874999996,0.0160988697359375,0.018613449374999994,0.618387484375,0.347072215625,-9.3955540625,-0.613185215625,-0.24488822651041664,0.8115197622395833
0.06829651233333317,0.0026270607958331885,0.12332020566666677,0.29462406666665997,0.03935869166667513,-9.738933583333326,-0.6132873249999999,-0.24430875819444442,0.8116887618055556
0.08105590675000016,0.015011820577083421,0.11280916190208387,0.8585298908333386,-0.7204316937499968,-10.347724968749999,-0.613389434375,-0.2437292898784722,0.8118577613715278
0.051324049499999996,-0.0006813977624999974,0.017436105887499997,-0.0902432849999999,-1.2859649375000002,-10.5584021875,-0.61349154375,-0.24314982156249998,0.8120267609375
