timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2001000,0.0
2501000,0.0
2996000,0.0
3506000,0.0
4001000,0.0
4502000,0.0
5005000,0.0
5505000,0.0
6005000,0.0
6505000,0.0
7000000,0.0
7502000,0.0
8001000,0.0
8502000,0.0
9001000,0.0
9496000,0.0
10001000,0.0
10501000,0.0
11000000,0.0
11502000,0.0
12001000,0.0
12500000,0.0
13000000,0.0
13501000,0.0
14000000,0.0
14502000,0.0
15004000,0.0
15501000,0.0
16001000,0.0
16501000,0.0
17000000,0.0
17497000,0.0
18001000,0.0
18501000,0.0
19002000,0.0
19309000,0.0
52118000,0.0
52125000,0.0
52624000,0.0
