timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
518000,inf,0,1,1,1,0,0,1,1,0,1
1520000,inf,0,1,1,1,0,0,1,0,0,1
2524000,inf,0,1,1,1,0,0,1,0,0,1
3526000,inf,0,1,1,1,0,0,1,0,0,1
4536000,inf,0,1,1,1,0,0,1,0,0,1
5546000,inf,0,1,1,1,0,0,1,0,0,1
6553000,inf,0,1,1,1,0,0,1,0,0,1
7557000,inf,0,1,1,1,0,0,1,0,0,1
8562000,inf,0,1,1,1,0,0,1,0,0,1
9565000,inf,0,1,1,1,0,0,1,0,0,1
10569000,inf,0,1,1,1,0,0,1,0,0,1
11105000,inf,0,1,1,1,1,1,1,0,0,1
12108000,inf,0,1,1,1,1,1,1,0,0,1
13113000,inf,0,1,1,1,1,1,1,0,0,1
14113000,inf,0,1,1,1,1,1,1,0,0,1
15120000,inf,0,1,1,1,1,1,1,0,0,1
16125000,inf,0,1,1,1,1,1,1,0,0,1
17126000,inf,0,1,1,1,1,1,1,0,0,1
18129000,inf,0,1,1,1,1,1,1,0,0,1
18642000,inf,0,1,1,1,0,0,1,0,0,1
19648000,inf,0,1,1,1,0,0,1,0,0,1
20648000,inf,0,1,1,1,0,0,1,0,0,1
20841000,inf,0,1,1,1,1,0,1,0,0,1
21581000,inf,0,1,0,0,1,0,1,0,0,1
21592000,inf,0,0,0,0,1,0,1,0,0,1
22597000,inf,0,0,0,0,1,0,0,0,0,1
23598000,inf,0,0,0,0,1,0,0,1,0,1
24601000,inf,0,0,0,0,1,0,0,0,0,1
25609000,inf,0,0,0,0,1,0,0,0,0,1
26584000,inf,0,0,0,0,0,0,0,0,0,1
27584000,inf,0,0,0,0,0,0,0,0,0,1
28588000,inf,0,0,0,0,0,0,0,0,0,1
29593000,inf,0,0,0,0,0,0,0,0,0,1
30606000,inf,0,0,0,0,0,0,0,0,0,1
31609000,inf,0,0,0,0,0,0,0,0,0,1
32616000,inf,0,0,0,0,0,0,0,0,0,1
33624000,inf,0,0,0,0,0,0,0,0,0,1
34624000,inf,0,0,0,0,0,0,0,0,0,1
35633000,inf,0,0,0,0,0,0,0,0,0,1
36641000,inf,0,0,0,0,0,0,0,0,0,1
37641000,inf,0,0,0,0,0,0,0,0,0,1
38641000,inf,0,0,0,0,0,0,0,0,0,1
39649000,inf,0,0,0,0,0,0,0,0,0,1
40656000,inf,0,0,0,0,0,0,0,0,0,1
41662000,inf,0,0,0,0,0,0,0,0,0,1
42672000,inf,0,0,0,0,0,0,0,0,0,1
43673000,inf,0,0,0,0,0,0,0,0,0,1
44680000,inf,0,0,0,0,0,0,0,0,0,1
45680000,inf,0,0,0,0,0,0,0,0,0,1
46682000,inf,0,0,0,0,0,0,0,0,0,1
47438000,inf,0,0,0,0,1,1,0,1,0,1
48449000,inf,0,0,0,0,1,1,0,1,0,1
49385000,inf,0,1,0,0,1,1,1,0,0,1
49757000,inf,0,1,1,0,1,1,1,0,0,1
50097000,inf,0,1,1,1,1,1,1,0,0,1
51101000,inf,0,1,1,1,1,1,1,0,0,1
52113000,inf,0,1,1,1,1,1,1,0,0,1
