timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
225624200,225622171,6684682,2000.8895,1.9539937,nan,nan,nan,nan,nan,nan,nan,nan,51.021862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,483.0,495.0,549.0
226498508,226496423,6684682,2000.8895,1.9539937,nan,nan,nan,nan,nan,nan,nan,nan,56.658073,43.008244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,17.0,nan,nan,463.0,492.0,554.0
226624777,226623887,6684682,2000.8895,1.9539937,nan,nan,nan,nan,nan,nan,nan,nan,39.118412,44.903313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,17.0,nan,nan,452.0,489.0,540.0
226754818,226751351,6684682,2000.8895,1.9539937,nan,nan,nan,nan,50.637684,nan,nan,nan,39.118412,44.903313,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,17.0,nan,nan,532.0,479.0,540.0
227137069,227133745,6684682,2000.8895,1.9539937,82.06773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,471.0,493.0,499.0
227267654,227264207,6684682,2000.8895,1.9539937,nan,nan,nan,nan,nan,nan,nan,nan,51.866962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,479.0,452.0,518.0
227906380,227903029,6684682,2000.8895,1.9539937,nan,nan,nan,nan,52.757828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,496.0,467.0,559.0
228032943,228029004,6684682,2000.8895,1.9539937,82.131546,nan,nan,nan,52.757828,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,499.0,467.0,522.0
228033424,228032039,6684682,2000.8895,1.9539937,82.131546,nan,nan,nan,nan,nan,nan,nan,35.171886,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,499.0,483.0,499.0
228158312,228156456,6684682,2000.8895,1.9539937,83.979706,nan,nan,nan,nan,nan,nan,nan,35.171886,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,504.0,483.0,499.0
