timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
515000,inf,0,1,1,1,0,0,1,1,0,1
1523000,inf,0,1,1,1,0,0,1,0,0,1
2523000,inf,0,1,1,1,0,0,1,0,0,1
3523000,inf,0,1,1,1,0,0,1,0,0,1
4523000,inf,0,1,1,1,0,0,1,0,0,1
5523000,inf,0,1,1,1,0,0,1,0,0,1
6530000,inf,0,1,1,1,0,0,1,0,0,1
7538000,inf,0,1,1,1,0,0,1,0,0,1
8544000,inf,0,1,1,1,0,0,1,0,0,1
9548000,inf,0,1,1,1,0,0,1,0,0,1
10551000,inf,0,1,1,1,0,0,1,0,0,1
11087000,inf,0,1,1,1,1,1,1,0,0,1
12091000,inf,0,1,1,1,1,1,1,0,0,1
13095000,inf,0,1,1,1,1,1,1,0,0,1
14098000,inf,0,1,1,1,1,1,1,0,0,1
15107000,inf,0,1,1,1,1,1,1,0,0,1
16107000,inf,0,1,1,1,1,1,1,0,0,1
17118000,inf,0,1,1,1,1,1,1,0,0,1
18124000,inf,0,1,1,1,1,1,1,0,0,1
19020000,inf,0,1,1,1,0,0,1,0,0,1
20023000,inf,0,1,1,1,0,0,1,0,0,1
21024000,inf,0,1,1,1,0,0,1,0,0,1
21283000,inf,0,1,1,1,1,0,1,0,0,1
22040000,inf,0,0,0,0,1,0,1,0,0,1
23043000,inf,0,0,0,0,1,0,0,0,0,1
24048000,inf,0,0,0,0,1,0,0,0,0,1
25054000,inf,0,0,0,0,1,0,0,0,0,1
26064000,inf,0,0,0,0,1,0,0,0,0,1
27038000,inf,0,0,0,0,0,0,0,0,0,1
28043000,inf,0,0,0,0,0,0,0,0,0,1
29051000,inf,0,0,0,0,0,0,0,0,0,1
30051000,inf,0,0,0,0,0,0,0,0,0,1
31060000,inf,0,0,0,0,0,0,0,0,0,1
32067000,inf,0,0,0,0,0,0,0,0,0,1
33075000,inf,0,0,0,0,0,0,0,0,0,1
34084000,inf,0,0,0,0,0,0,0,0,0,1
35091000,inf,0,0,0,0,0,0,0,0,0,1
36096000,inf,0,0,0,0,0,0,0,0,0,1
37096000,inf,0,0,0,0,0,0,0,0,0,1
38104000,inf,0,0,0,0,0,0,0,0,0,1
39110000,inf,0,0,0,0,0,0,0,0,0,1
40116000,inf,0,0,0,0,0,0,0,0,0,1
41123000,inf,0,0,0,0,0,0,0,0,0,1
42123000,inf,0,0,0,0,0,0,0,0,0,1
43124000,inf,0,0,0,0,0,0,0,0,0,1
44131000,inf,0,0,0,0,0,0,0,0,0,1
45131000,inf,0,0,0,0,0,0,0,0,0,1
46136000,inf,0,0,0,0,0,0,0,0,0,1
47144000,inf,0,0,0,0,0,0,0,0,0,1
48150000,inf,0,0,0,0,0,0,0,1,0,1
48215000,inf,0,0,0,0,1,1,0,1,0,1
49223000,inf,0,0,0,0,1,1,1,0,0,1
49887000,inf,0,1,0,0,1,1,1,0,0,1
50250000,inf,0,1,1,0,1,1,1,0,0,1
50584000,inf,0,1,1,1,1,1,1,0,0,1
51591000,inf,0,1,1,1,1,1,1,0,0,1
52600000,inf,0,1,1,1,1,1,1,0,0,1
