timestamp,saturation_status
1000000,1529
2000000,1529
3003000,1529
4003000,1533
5000000,1533
6003000,1533
7003000,1533
8003000,1533
9004000,1533
10000000,1533
11004000,1533
12004000,1533
13006000,1533
14000000,1533
15004000,1533
16000000,1533
17003000,1529
18004000,1533
19003000,1533
20000000,1533
21003000,1529
22002000,1
23000000,1
24003000,1
25000000,1
26003000,1
27004000,1
28002000,1
28955000,1
30002000,1
30994000,1
32004000,1
33000000,1
34000000,1
35004000,1
35996000,1
37000000,1
38005000,1
38996000,1
40001000,1
41004000,1
42004000,1
43004000,1
44002000,1
45000000,1
46003000,1
47000000,1
47995000,1
48995000,1
49996000,1
50996000,1533
51995000,1533
53004000,1533
