timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5523000,0.0,0.0,50.804607,0.0,0.0,0.0,0.0,1,0,0,0
11075000,28.14295799137702,112.9837110024382,50.8247,-0.023197817,-0.03898043,-0.020091832,0.04775623,1,1,1,0
22775000,28.14295799137702,112.9837110024382,50.8247,-0.023197817,-0.03898043,-0.020091832,0.047583796,1,1,1,0
22831000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.05196032,1,1,1,0
22859000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.051868096,1,1,1,0
22975000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.051987402,1,1,1,0
23175000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.051638715,1,1,1,0
23577000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.051782228,1,1,1,0
23780000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.052006472,1,1,1,0
23913000,28.1429581345888,112.98371114217998,50.87484,-0.0072733937,-0.025278926,-0.015592183,0.051651675,1,1,1,0
24708000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05245775,1,1,1,0
25079000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052873243,1,1,1,0
35010000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05284174,1,1,1,0
35216000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05264194,1,1,1,0
37127000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052739136,1,1,1,0
37288000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05277106,1,1,1,0
39755000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05240003,1,1,1,0
41895000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052096054,1,1,1,0
41992000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.053101495,1,1,1,0
44719000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052308638,1,1,1,0
47747000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.05181046,1,1,1,0
48464000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052508507,1,1,1,0
48534000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.051632904,1,1,1,0
49082000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.052483696,1,1,1,0
52197000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.051589373,1,1,1,0
52209000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.051488116,1,1,1,0
52301000,28.14295798525244,112.98371104052339,50.895267,-0.023878839,-0.035246227,-0.03603497,0.051073518,1,1,1,0
