timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22071000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22814000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22911000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
23019000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28596000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28596000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29630000,-1.0,0.0,2.0,3.0,-0.0031004085,-0.03152307,666.0,183,1,0,0,0,0,1
34635000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34650000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
37667000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
37688000,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,1,0,0,0,0,1
47699000,0.0,0.0,2.0,9.0,0.0,0.0,777.0,183,1,0,0,0,0,1
47704000,28.14295768737793,112.98371124267578,0.0,0.0,0.0,0.0,50.895,21,1,0,0,0,0,1
47704000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
52773000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
52781000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
