timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5511000,0.0,0.0,50.756775,0.0,0.0,0.0,0.0,1,0,0,0
11031000,28.14295797746238,112.9837112525576,50.76654,-0.002506069,-0.014456541,-0.009766466,0.052822415,1,1,1,0
11588000,28.14295797746238,112.9837112525576,50.76654,-0.002506069,-0.014456541,-0.009766466,0.052371036,1,1,1,0
12092000,28.14295797746238,112.9837112525576,50.76654,-0.002506069,-0.014456541,-0.009766466,0.052666005,1,1,1,0
18501000,28.14295797746238,112.9837112525576,50.76654,-0.002506069,-0.014456541,-0.009766466,0.0528353,1,1,1,0
18513000,28.14295797746238,112.9837112525576,50.76654,-0.002506069,-0.014456541,-0.009766466,0.052972235,1,1,1,0
22765000,28.142958165493773,112.9837110973834,50.811672,0.018402068,-0.029671174,-0.051089324,0.050901424,1,1,1,0
23506000,28.142958165493773,112.9837110973834,50.811672,0.018402068,-0.029671174,-0.051089324,0.051008746,1,1,1,0
23735000,28.142958165493773,112.9837110973834,50.811672,0.018402068,-0.029671174,-0.051089324,0.0510362,1,1,1,0
23746000,28.142958165493773,112.9837110973834,50.811672,0.018402068,-0.029671174,-0.051089324,0.050944325,1,1,1,0
23938000,28.142958165493773,112.9837110973834,50.811672,0.018402068,-0.029671174,-0.051089324,0.050966173,1,1,1,0
24766000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.050186247,1,1,1,0
26838000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.05023052,1,1,1,0
30861000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.048038293,1,1,1,0
32375000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.0479228,1,1,1,0
32558000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.047851734,1,1,1,0
36095000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.04776925,1,1,1,0
37607000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.048170146,1,1,1,0
39015000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.047853842,1,1,1,0
42632000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.04803752,1,1,1,0
47192000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.0484897,1,1,1,0
49708000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.048945833,1,1,1,0
51100000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.04844874,1,1,1,0
54036000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.049483765,1,1,1,0
54582000,28.14295791933592,112.98371091685458,50.834164,-0.008969436,-0.047371797,-0.023343703,0.04857226,1,1,1,0
