timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
611000,611000,3.4867795e-10,2.0200663e-05,0.0036000465,6.9734e-05,0.0004241112,5.9741587e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
623000,623000,3.467538e-10,2.0364998e-05,0.0035051464,0.00012008292,0.0010118654,1.6773138e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
807000,807000,3.9154355e-10,2.2145585e-05,0.0038935253,0.0001289032,0.000963253,0.011116677,512,0,1.3338501,1.7505233,0.0,nan,nan,0.0018631575,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1011000,1007000,4.6228588e-10,2.453969e-05,0.004787755,4.9751055e-05,0.00047791458,0.0044292314,512,0,1.216883,1.2400355,0.0,nan,nan,0.0015098014,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1211000,1211000,4.878877e-10,2.7091264e-05,0.006397014,5.569257e-06,0.0016861901,0.0031662679,512,0,0.96046877,1.0172398,0.0,nan,nan,0.0014855943,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1403000,1403000,4.817364e-10,2.74315e-05,0.0057487385,1.5505684e-05,0.0022223126,0.0061342693,512,0,0.8469073,0.8905027,0.0,nan,nan,0.002273595,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1615000,1615000,4.976247e-10,2.715751e-05,0.004942684,6.0183753e-05,0.0026342722,0.004443086,512,0,0.7621221,0.8131462,0.0,nan,nan,0.00026890976,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1815000,1815000,5.582094e-10,2.8349805e-05,0.0048279213,0.00014370058,0.0029034454,0.0027371515,512,0,0.69765973,0.76384133,0.0,nan,nan,0.0020677592,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2015000,2015000,5.418896e-10,2.8318265e-05,0.0050234194,0.00027380974,0.0033962284,0.0032418135,512,0,0.66678,0.7341349,0.0,nan,nan,0.0011353015,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2215000,2215000,6.0298416e-10,2.9173805e-05,0.0056565907,0.0004589515,0.0041582407,0.003480249,512,0,0.6589065,0.71859235,0.0,nan,nan,0.00013442455,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2415000,2415000,6.077937e-10,2.9310995e-05,0.00531796,0.00057557237,0.004673617,0.003588961,512,0,0.66058964,0.7131687,0.0,nan,nan,0.0005975466,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2616000,2616000,5.6443195e-10,2.9513112e-05,0.006925189,0.0005285771,0.0042168954,0.0036909366,512,0,0.6599329,0.7303696,0.0,nan,nan,0.0017275598,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2820000,2820000,5.806519e-10,2.9349538e-05,0.006072465,0.00031114748,0.002362018,0.0019777971,512,0,0.6522951,0.73710245,0.0,nan,nan,0.00018871581,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3020000,3020000,5.585417e-10,2.8993001e-05,0.0068057636,8.376879e-05,0.0012708048,0.001089672,512,0,0.64506596,0.74603707,0.0,nan,nan,0.0005282187,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3215000,3215000,5.7547317e-10,3.0231746e-05,0.007444283,0.00023289488,0.0037689572,0.0034595141,512,0,0.629747,0.7553693,0.0,nan,nan,0.003704262,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3403000,3403000,6.923587e-10,3.2424006e-05,0.0076413383,0.0003855024,0.0059314687,0.0047943923,512,0,0.6002172,0.77844703,0.0,nan,nan,0.0019463041,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3619000,3619000,6.4627786e-10,3.1583793e-05,0.007668294,0.00045115108,0.0071515143,0.0059994394,512,0,0.5923486,0.7901899,0.0,nan,nan,0.0007604627,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3803000,3803000,6.1994027e-10,3.0609488e-05,0.006867581,0.0004652696,0.0076704747,0.0065258695,512,0,0.57013124,0.7911265,0.0,nan,nan,0.00036936876,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4015000,4015000,6.69967e-10,3.2081894e-05,0.0077668517,0.00045550358,0.0076197954,0.0072085704,512,0,0.5658678,0.7987747,0.0,nan,nan,0.003300629,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4215000,4215000,6.088396e-10,3.1484033e-05,0.0073124315,0.00048176476,0.008220199,0.009652482,512,0,0.5517428,0.79978764,0.0,nan,nan,0.0020349312,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4408000,4408000,6.2881994e-10,3.142565e-05,0.007410979,0.00048415907,0.007896641,0.009321049,512,0,0.5339088,0.8165268,0.0,nan,nan,0.0016173344,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
