timestamp,saturation_status
999000,1533
1999000,1533
2996000,1533
4000000,1533
5003000,1533
5999000,1533
7003000,1533
8003000,1533
9003000,1533
10004000,1533
11003000,1533
12004000,1533
13003000,1533
14003000,1529
15001000,1533
15993000,1533
17001000,1533
17962000,1533
18997000,1533
20001000,1533
21001000,1529
22001000,1533
23005000,1529
24002000,1
24998000,1
26002000,1
27001000,1
28002000,1
29002000,1
30005000,1
31002000,1
32002000,1
33003000,1
33999000,1
35002000,1
36002000,1
36999000,1
38003000,1
39011000,1
40003000,1
40998000,1
41999000,1
43004000,1
43996000,1
45003000,1
45996000,1
47004000,1
48004000,1
49001000,1
50001000,1
51001000,1
51997000,1
53020000,1
53993000,1
