timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
939000,1310996,1310996,0,0,0,0,0,233.44365,230.76923,233.44365,230.76923,0.0047627967,2.4265377e-05,4.493977e-10,0.006486099,-0.016493844,-9.808454,-6.9690536e-06,0.00040804158,0.0005964486,25.0,25.0
1947000,1310996,1310996,0,0,0,0,0,233.44365,230.76923,233.44365,230.76923,0.0051013124,2.9299375e-05,5.419726e-10,-0.0029809305,0.013106175,-9.822294,-0.0011892056,0.001401034,-0.00015651209,25.0,25.0
2951000,1310996,1310996,0,0,0,0,0,233.44365,230.76923,233.44365,230.76923,0.006972125,2.8907974e-05,5.8517946e-10,-0.0068659796,0.0050571286,-9.740274,0.00018925694,0.00095707166,0.0023708735,25.0,25.0
3955000,1310996,1310996,0,0,0,0,0,233.44365,230.76923,233.44365,230.76923,0.00707868,3.1752254e-05,6.61715e-10,-0.017737102,0.006921882,-9.7771845,-3.1907388e-05,0.0014667241,-0.00015409902,25.0,25.0
5003000,1310996,1310996,0,0,0,0,0,223.8326,223.8538,223.8326,223.8538,0.009621207,3.1737873e-05,7.0256795e-10,-0.021300048,-0.011917744,-9.734546,-0.0008161209,-0.0008454637,-0.0018322453,25.0,25.0
5912000,1310996,1310996,0,0,0,0,0,222.97304,223.01054,222.97304,223.01054,0.0063529117,2.9855199e-05,5.8387456e-10,0.007939357,-0.0051427255,-9.763622,-0.001379878,-0.0004286012,0.0013419866,25.0,25.0
6971000,1310996,1310996,0,0,0,0,0,221.65704,221.75806,221.65704,221.75806,0.006921944,3.0176372e-05,6.2976224e-10,-0.0052866363,0.008574207,-9.809726,0.0008138898,-0.0011128347,-0.0006404921,25.0,25.0
7999000,1310996,1310996,0,0,0,0,0,221.05258,221.00461,221.05258,221.00461,0.007851259,3.1172774e-05,6.216895e-10,0.010983188,0.012363965,-9.748125,0.0006253309,6.762947e-05,-0.0012331405,25.0,25.0
8979000,1310996,1310996,0,0,0,0,0,223.0216,223.0216,223.0216,223.0216,0.009753653,3.0885516e-05,6.509466e-10,0.010486449,-0.020373058,-9.76714,0.002971681,0.00027452875,-5.7524598e-05,25.0,25.0
9995000,1310996,1310996,0,0,0,0,0,223.0216,223.0216,223.0216,223.0216,0.009164829,3.308111e-05,6.922779e-10,0.016868895,0.017444858,-9.843077,0.0012391699,-0.0012061645,-0.0016192293,25.0,25.0
10912000,1310996,1310996,0,0,0,0,0,223.0216,223.0216,223.0216,223.0216,0.009345596,3.334592e-05,7.070025e-10,0.008174899,0.020659221,-9.827678,-0.0004638176,0.0015753275,-0.0016726895,25.0,25.0
11924000,1310996,1310996,0,0,0,0,0,223.0216,223.0216,223.0216,223.0216,0.008519706,3.2109307e-05,6.835938e-10,-0.009916864,-0.02353601,-9.832588,-0.0020616844,0.0011024914,-0.0014898865,25.0,25.0
12936000,1310996,1310996,0,0,0,0,0,223.0216,223.0216,223.0216,223.0216,0.008052141,3.211815e-05,6.6089856e-10,0.014071303,-0.009840398,-9.854974,-0.00041220553,-0.0016425487,0.00032396396,25.0,25.0
