timestamp,main_state_changes,main_state
56000,0,0
560000,0,0
1068000,0,0
1524000,0,0
2028000,0,0
2532000,0,0
3040000,0,0
3544000,0,0
4044000,0,0
4277000,0,0
4785000,0,0
5288000,0,0
5788000,0,0
6288000,0,0
6788000,0,0
7296000,0,0
7801000,0,0
8316000,0,0
8824000,0,0
9328000,0,0
9832000,0,0
10340000,0,0
10841000,0,0
11056000,1,4
11556000,1,4
12061000,1,4
12568000,1,4
13068000,1,4
13188000,1,4
13692000,1,4
13733000,1,4
14100000,1,4
14220000,2,7
14377000,2,7
14880000,2,7
14892000,2,7
14904000,2,7
15408000,2,7
15908000,2,7
16088000,2,7
16128000,2,7
16632000,2,7
17136000,2,7
17648000,2,7
18152000,2,7
18656000,2,7
19156000,2,7
19661000,2,7
20164000,2,7
20664000,2,7
21172000,2,7
21344000,2,7
21381000,2,7
21500000,2,7
22000000,2,7
22512000,2,7
23012000,2,7
23521000,2,7
24021000,2,7
24532000,2,7
25036000,2,7
25548000,2,7
26061000,2,7
26572000,2,7
27076000,2,7
27581000,2,7
28088000,2,7
28588000,2,7
29088000,2,7
29589000,2,7
30100000,2,7
30604000,2,7
31108000,2,7
31616000,2,7
32120000,2,7
32620000,2,7
33124000,2,7
33624000,2,7
34124000,2,7
34632000,2,7
35132000,2,7
35640000,2,7
36141000,2,7
36644000,2,7
37152000,2,7
37660000,2,7
38164000,2,7
38685000,2,7
39188000,2,7
39692000,2,7
40196000,2,7
40704000,2,7
41212000,2,7
41716000,2,7
41801000,2,7
41856000,2,7
42016000,3,11
42517000,3,11
43024000,3,11
43536000,3,11
44040000,3,11
44541000,3,11
45041000,3,11
45545000,3,11
46056000,3,11
46564000,3,11
47072000,3,11
47268000,3,11
47680000,3,11
48180000,3,11
