timestamp,rtl_time_s,rtl_limit_fraction
11056000,0.0,0.0
12056000,0.10706405,0.000118960066
13064000,0.1410728,0.00015674757
14089000,0.21351151,0.00023723503
15104000,0.018949628,2.1055142e-05
16128000,0.07239433,8.043814e-05
17136000,0.0048482176,5.3869085e-06
18148000,0.18364431,0.00020404924
19156000,0.5109236,0.000567693
20164000,0.71106285,0.00079006987
21168000,0.8209847,0.0009122053
22209000,0.822628,0.00091403123
23216000,0.7844948,0.00087166094
24224000,0.7605082,0.00084500917
25236000,0.76842237,0.0008538027
26268000,0.8098842,0.0008998714
27281000,0.79668236,0.00088520267
28288000,0.8271535,0.0009190595
29297000,0.85028553,0.00094476173
30304000,0.82145536,0.0009127282
31356000,0.8002152,0.000889128
32368000,0.8346159,0.00092735107
33380000,0.80161893,0.00089068775
34384000,0.8726034,0.00096955936
35384000,0.83912754,0.00093236397
36396000,0.8131462,0.00090349576
37408000,0.8298843,0.00092209375
38413000,0.8252458,0.00091693987
39441000,0.80622625,0.000895807
40445000,0.7633873,0.0008482082
41468000,0.8062337,0.00089581526
42468000,0.7581487,0.00084238756
43469000,0.15182406,0.00016869341
44496000,0.07507771,8.341969e-05
45496000,0.032416448,3.6018275e-05
46516000,0.0693954,7.710601e-05
47520000,0.06207753,6.897504e-05
