timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,144.99316,94.890816,0,96,231,1024000,0,3,255
3004000,191.9414,75.92619,0,178,231,1024000,0,3,255
4004000,239.27344,67.821266,0,263,231,1024000,0,3,255
5005000,284.91895,62.9099,0,365,335,1024000,0,3,255
6008000,333.68945,60.319855,0,460,478,1024000,0,3,255
7009000,382.9297,58.614677,0,551,567,1024000,0,3,255
8012000,435.37305,57.772434,0,659,643,1024000,0,3,255
9012000,488.47363,57.22512,0,743,685,1024000,0,3,255
10016000,541.3574,56.746063,0,836,1274,1024000,0,3,255
11016000,598.08984,56.744766,0,921,1274,1024000,0,3,255
12016000,658.38086,57.052067,0,1018,1081,1024000,0,3,255
13016000,717.7451,57.23645,0,1105,1066,1024000,0,3,255
14016000,776.1299,57.32126,0,1190,1154,1024000,0,3,255
15020000,837.2754,57.56844,0,1276,1226,1024000,0,3,255
16021000,896.64746,57.680763,0,1366,1355,1024000,0,3,255
17024000,958.2793,57.90907,0,1451,1434,1024000,0,3,255
18025000,1021.28613,58.19626,0,1539,1224,1024000,0,3,255
19028000,1084.4658,58.455463,0,1617,1517,1024000,0,3,255
20028000,1147.0186,58.66502,0,1708,1558,1024000,0,3,255
21028000,1208.9248,58.82273,0,1795,2221,1024000,0,3,255
22032000,1268.1016,58.82824,0,1884,2393,1024000,0,3,255
23033000,1328.75,58.906322,0,1977,2647,1024000,0,3,255
24037000,1391.0195,59.03907,0,2067,2552,1024000,0,3,255
25041000,1453.9385,59.187397,0,2149,3044,1024000,0,3,255
26044000,1516.6104,59.316734,0,2232,2724,1024000,0,3,255
27044000,1579.2578,59.442104,0,2314,3115,1024000,0,3,255
28044000,1641.6006,59.547325,0,2412,3115,1024000,0,3,255
29044000,1702.9658,59.610954,0,2502,2934,1024000,0,3,255
30044000,1763.7812,59.65169,0,2598,2033,1024000,0,3,255
31048000,1825.5996,59.71476,0,2692,2586,1024000,0,3,255
32052000,1885.0977,59.70033,0,2779,2897,1024000,0,3,255
33052000,1944.6172,59.694782,0,2866,2783,1024000,0,3,255
34052000,2005.3799,59.726585,0,2950,2976,1024000,0,3,255
35052000,2064.336,59.704304,0,3033,2885,1024000,0,3,255
36052000,2122.8877,59.671906,0,3130,2988,1024000,0,3,255
37052000,2182.8076,59.678684,0,3218,2743,1024000,0,3,255
38057000,2242.7246,59.677086,0,3307,2972,1024000,0,3,255
39061000,2300.8936,59.631813,0,3406,2988,1024000,0,3,255
40064000,2358.6016,59.578697,0,3514,3985,1024000,0,3,255
41065000,2415.7334,59.51695,0,3610,3410,1024000,0,3,255
42068000,2474.3389,59.490738,0,3697,4151,1024000,0,3,255
43069000,2537.707,59.580376,0,3785,288,1024000,0,3,255
44072000,2593.5264,59.490005,0,3891,3766,1024000,0,3,255
45072000,2652.0635,59.46864,0,3982,3621,1024000,0,3,255
46072000,2712.8398,59.497322,0,4075,3856,1024000,0,3,255
47072000,2770.4648,59.457138,0,4166,3764,1024000,0,3,255
48072000,2828.88,59.435246,0,4254,3396,1024000,0,3,255
