timestamp,main_state_changes,main_state
44000,0,0
548000,0,0
1059000,0,0
1523000,0,0
2024000,0,0
2532000,0,0
3035000,0,0
3536000,0,0
4036000,0,0
4236000,0,0
4748000,0,0
5258000,0,0
5772000,0,0
6272000,0,0
6780000,0,0
7283000,0,0
7788000,0,0
8288000,0,0
8800000,0,0
9312000,0,0
9818000,0,0
10328000,0,0
10831000,0,0
11063000,1,4
11571000,1,4
12072000,1,4
12580000,1,4
13080000,1,4
13587000,1,4
14088000,1,4
14591000,1,4
15096000,1,4
15607000,1,4
16120000,1,4
16620000,1,4
16764000,1,4
17267000,1,4
17486000,1,4
17588000,2,7
17700000,2,7
18209000,2,7
18272000,2,7
18772000,2,7
19272000,2,7
19295000,2,7
19803000,2,7
20303000,2,7
20812000,2,7
21320000,2,7
21827000,2,7
22335000,2,7
22839000,2,7
23342000,2,7
23848000,2,7
24311000,2,7
24324000,2,7
24348000,2,7
24855000,2,7
25360000,2,7
25864000,2,7
26371000,2,7
26872000,2,7
27380000,2,7
27884000,2,7
28384000,2,7
28892000,2,7
29348000,2,7
29360000,2,7
29868000,2,7
30371000,2,7
30879000,2,7
31392000,2,7
31899000,2,7
32408000,2,7
32908000,2,7
33424000,2,7
33924000,2,7
34427000,2,7
34939000,2,7
35443000,2,7
35951000,2,7
36451000,2,7
36960000,2,7
37464000,2,7
37972000,2,7
38476000,2,7
38979000,2,7
39379000,2,7
39391000,3,11
39895000,3,11
40400000,3,11
40907000,3,11
41411000,3,11
41911000,3,11
42415000,3,11
42920000,3,11
43428000,3,11
43935000,3,11
44264000,3,11
44399000,3,11
44902000,3,11
