timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11063000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
17486000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
39391000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
42260000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42311000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42364000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42415000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42460000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42560000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42612000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42659000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42711000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42760000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42807000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42864000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42912000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42920000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
42974000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43024000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43072000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43128000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43172000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43227000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43280000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43320000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43372000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43423000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43428000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43479000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43528000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43579000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43728000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43832000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43935000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
43983000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44028000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44084000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44132000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44183000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
44228000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
