timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
504000,504000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
1004000,1004000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
1500000,1500000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
2000000,2000000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
2500000,2500000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
3003000,3003000,1310988,1310988,0.0,0.0,0.0,0.0,1.1969382e-09,-0.06857951,7000,7000,0,0
3500000,3500000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
4000000,4000000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
4503000,4492000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
5000000,4984000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
5503000,5492000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
6004000,5995000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
6502000,6492000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
7003000,6992000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
7504000,7490000,1310988,1310988,0.0,0.0,0.0,0.0,5.1297355e-10,-0.02939122,3000,3000,0,0
8000000,7987000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
8500000,8500000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
9000000,9000000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
9504000,9504000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
10004000,10004000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
10500000,10500000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
11000000,11000000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
11500000,11500000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
12000000,12000000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
12500000,12500000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
13000000,13000000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
13504000,13504000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
14003000,14003000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
14500000,14500000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
15000000,15000000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
15504000,15504000,1310988,1310988,0.0,0.0,0.0,0.0,1.3679297e-09,-0.0783766,8000,8000,0,0
16002000,16002000,1310988,1310988,0.0,0.0,0.0,0.0,5.1297355e-10,-0.02939122,3000,3000,0,0
16500000,16500000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
17004000,17004000,1310988,1310988,0.0,0.0,0.0,0.0,1.0259471e-09,-0.05878244,6000,6000,0,0
17504000,17504000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
18000000,18000000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
18503000,18503000,1310988,1310988,0.0,0.0,0.0,0.0,6.8396483e-10,-0.0391883,4000,4000,0,0
19004000,19004000,1310988,1310988,0.0,0.0,0.0,0.0,8.549559e-10,-0.048985366,5000,5000,0,0
19504000,19504000,1310988,1310988,0.0,0.0,0.0,0.0,8.341669e-10,-0.047794245,5000,5000,0,0
20003000,20003000,1310988,1310988,4.2610586e-06,-3.3023203e-05,-1.049192e-12,-2.8730421e-05,3.5827918e-10,-0.020527886,4000,4000,0,0
20500000,20500000,1310988,1310988,-7.456852e-05,-0.00022770028,5.326265e-06,-0.0003052607,5.9862614e-06,-0.043382935,5000,5000,0,0
21000000,21000000,1310988,1310988,8.522128e-05,0.000256995,4.7936905e-05,0.0,9.621388e-10,-0.055126496,5000,5000,0,0
21504000,21504000,1310988,1310988,8.5221145e-05,9.187907e-05,2.1305272e-05,0.0,7.880972e-10,-0.045154642,5000,5000,0,0
22004000,22004000,1310988,1310988,-0.00014514229,-5.992112e-05,-1.5978954e-05,0.0,8.4325563e-10,-0.04831499,5000,5000,0,0
22503000,22503000,1310988,1310988,-8.522116e-05,-9.3743285e-05,-8.52214e-06,0.0,6.681694e-10,-0.03828329,4000,4000,0,0
23000000,23000000,1310988,1310988,0.00023222769,0.0001981392,-2.5667964e-11,0.0,1.3674282e-09,-0.07834787,8000,8000,0,0
23504000,23504000,1310988,1310988,0.00011185277,7.590009e-05,2.1183543e-11,0.0,8.4450924e-10,-0.048386816,5000,5000,0,0
24000000,24000000,1310988,1310988,8.522116e-05,-0.000112918045,2.31837e-11,0.0,1.345866e-09,-0.077112444,8000,8000,0,0
24503000,24503000,1310988,1310988,-0.00028549088,-4.261058e-05,2.9517434e-11,0.0,6.591434e-10,-0.037766136,4000,4000,0,0
25004000,25004000,1310988,1310988,5.7524285e-05,-6.817694e-05,-1.6320448e-11,0.0,1.3846445e-09,-0.07933429,8000,8000,0,0
25500000,25500000,1310988,1310988,5.11327e-05,1.7044234e-05,3.6610708e-11,0.0,1.3834743e-09,-0.07926724,8000,8000,0,0
26000000,26000000,1310988,1310988,5.4328488e-05,7.137272e-05,-1.7804184e-12,0.0,6.883942e-10,-0.039442085,4000,4000,0,0
26500000,26500000,1310988,1310988,-0.00010013487,0.000108656975,5.825762e-11,0.0,1.3527192e-09,-0.0775051,8000,8000,0,0
27003000,27003000,1310988,1310988,-2.556635e-05,-2.4501085e-05,6.2865394e-12,0.0,6.8897926e-10,-0.03947561,4000,4000,0,0
27504000,27504000,1310988,1310988,0.00017257288,-5.7524285e-05,3.98485e-11,0.0,1.3605749e-09,-0.0779552,8000,8000,0,0
28004000,28004000,1310988,1310988,3.9947354e-06,-6.924219e-05,-3.994749e-06,0.0,8.410619e-10,-0.048189297,5000,5000,0,0
28500000,28500000,1310988,1310988,9.3743285e-05,-0.00018748657,4.6658358e-11,0.0,1.386483e-09,-0.079439625,8000,8000,0,0
29004000,29004000,1310988,1310988,2.7963193e-05,0.00012383699,-1.3796607e-11,0.0,8.479565e-10,-0.04858433,5000,5000,0,0
29503000,29503000,1310988,1310988,-0.00019281286,-0.0025853969,-9.495598e-09,0.0,6.942443e-10,-0.039777268,4000,4000,0,0
30004000,30004000,1310988,1310988,-5.3263222e-05,0.0009867011,5.6025082e-09,0.0,8.376144e-10,-0.04799177,5000,5000,0,0
30500000,30500000,1310988,1310988,-4.2610576e-05,0.0013249225,-5.178204e-10,0.0,8.33958e-10,-0.047782276,5000,5000,0,0
31000000,31000000,1310988,1310988,-4.1545314e-05,-0.008831044,3.224468e-09,0.0,7.658667e-10,-0.04388093,4000,4000,0,0
31500000,31500000,1310988,1310988,-2.5566664e-05,0.011481422,8.527492e-06,0.0,1.367261e-09,-0.07833828,8000,8000,0,0
32004000,32004000,1310988,1310988,0.00010785803,-0.00061785337,1.6676374e-10,0.0,8.328089e-10,-0.047716435,5000,5000,0,0
32500000,32500000,1310988,1310988,-4.4741115e-05,-0.0019025626,-2.9950367e-10,0.0,1.3637509e-09,-0.078137174,8000,8000,0,0
33003000,33003000,1310988,1310988,-8.522117e-06,0.006576943,2.3769674e-11,0.0,7.044403e-10,-0.040361457,4000,4000,0,0
33500000,33500000,1310988,1310988,-7.4566933e-06,-0.0018610172,-4.2616994e-06,0.0,6.769446e-10,-0.03878607,4000,4000,0,0
34002000,34002000,1310988,1310988,1.8375811e-05,-0.00075900095,4.810231e-11,0.0,5.0369686e-10,-0.028859705,3000,3000,0,0
34503000,34503000,1310988,1310988,4.2610586e-06,0.012103536,7.551884e-10,0.0,7.269216e-10,-0.04164954,4000,4000,0,0
35004000,35004000,1310988,1310988,5.326322e-06,-0.0067990506,5.676445e-10,0.0,8.517173e-10,-0.04879981,5000,5000,0,0
35503000,35503000,1310988,1310988,-1.4913785e-05,0.00056299224,-7.456526e-06,0.0,1.1736839e-09,-0.06724714,7000,7000,0,0
36005000,36005000,1310988,1310988,3.9947423e-05,0.007538877,8.480215e-09,0.0,1.1258592e-09,-0.06450698,6000,6000,0,0
36500000,36500000,1310988,1310988,-5.3263222e-05,-0.008502142,-1.2548084e-09,0.0,8.7574475e-10,-0.050176483,5000,5000,0,0
37004000,37004000,1310988,1310988,0.0,0.001511344,2.6377928e-11,0.0,8.3834567e-10,-0.04803367,5000,5000,0,0
