timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
756000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1764000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2772000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3779000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4788000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5792000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6795000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7799000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8800000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9808000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10819000,691000,1,1310988,6620172,1310988,197388,0.0145055875,0.014456518,0.0144575015,0.014478237,0.014456903,0.014457619,nan,nan,nan,0.0,0.0006207237,0.0007527037,1.0,1.0,0.0009919512,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11822000,691000,1,1310988,6620172,1310988,197388,0.040981185,0.04103644,0.040971134,0.04090895,0.040982734,0.040893577,nan,nan,nan,0.0,0.022555731,0.0076508312,1.0,1.0,0.015202213,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12832000,691000,1,1310988,6620172,1310988,197388,0.020008445,0.019953454,0.01998627,0.020067627,0.019987168,0.019965017,nan,nan,nan,0.0,0.0419508,0.026458308,1.0,1.0,0.016769074,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13835000,691000,1,1310988,6620172,1310988,197388,0.025777495,0.025770485,0.02578742,0.025733808,0.02579526,0.025805157,nan,nan,nan,0.0,0.043855585,0.028133692,1.0,1.0,0.04157965,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14840000,691000,1,1310988,6620172,1310988,197388,0.02276827,0.022723634,0.022701556,0.02273802,0.02269264,0.02268282,nan,nan,nan,0.0,0.04591968,0.034919813,1.0,1.0,0.056198508,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15851000,691000,1,1310988,6620172,1310988,197388,0.036004566,0.03601626,0.03605941,0.036108267,0.036035396,0.036206704,nan,nan,nan,0.0,0.047093365,0.038153116,1.0,1.0,0.064651415,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16855000,691000,1,1310988,6620172,1310988,197388,0.037038382,0.037065882,0.03707643,0.037034106,0.03708786,0.037079185,nan,nan,nan,0.0,0.07101463,0.064582124,1.0,1.0,0.11781351,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17862000,691000,1,1310988,6620172,1310988,197388,0.034390364,0.034405023,0.034389712,0.03436676,0.034400582,0.034375925,nan,nan,nan,0.0,0.07594204,0.06959709,1.0,1.0,0.14976877,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18868000,691000,1,1310988,6620172,1310988,197388,0.026805893,0.026836786,0.026825927,0.026782218,0.022936467,0.022972193,nan,nan,nan,0.0,0.08192934,0.06973856,1.0,1.0,0.18247548,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19872000,691000,1,1310988,6620172,1310988,197388,0.042099386,0.042466577,0.042494275,0.042115018,0.042473875,0.04251939,nan,nan,nan,0.0,0.08647701,0.07477532,1.0,1.0,0.18855217,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20879000,691000,1,1310988,6620172,1310988,197388,0.03372611,0.033422213,0.03342895,0.03353469,0.033423956,0.033431523,nan,nan,nan,0.0,0.111948475,0.13870622,1.0,1.0,0.3151021,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21884000,691000,1,1310988,6620172,1310988,197388,0.034912653,0.035973787,0.03589456,0.035074253,0.035971694,0.03603641,nan,nan,nan,0.0,0.13793328,0.20741788,1.0,1.0,0.40414906,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22887000,691000,1,1310988,6620172,1310988,197388,0.031943187,0.03254725,0.03249905,0.03225097,0.032545492,0.032486673,nan,nan,nan,0.0,0.17270206,0.24417354,1.0,1.0,0.44257554,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23890000,691000,1,1310988,6620172,1310988,197388,0.028710255,0.028784378,0.02878254,0.028595774,0.028784033,0.02875805,nan,nan,nan,0.0,0.18521164,0.26363358,1.0,1.0,0.46607468,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
24899000,691000,1,1310988,6620172,1310988,197388,0.016911173,0.01695174,0.016952332,0.016971927,0.016950587,0.016928414,nan,nan,nan,0.0,0.2195072,0.29866934,1.0,1.0,0.50272506,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25911000,691000,1,1310988,6620172,1310988,197388,0.033723183,0.03268463,0.03267163,0.033768773,0.032683417,0.032706823,nan,nan,nan,0.0,0.28527397,0.34903347,1.0,1.0,0.5587884,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26919000,691000,1,1310988,6620172,1310988,197388,0.038762085,0.037975777,0.037961215,0.038750954,0.03797488,0.037939083,nan,nan,nan,0.0,0.2981444,0.3622836,1.0,1.0,0.5790025,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
27923000,691000,1,1310988,6620172,1310988,197388,0.022770952,0.02281482,0.022804394,0.022729713,0.022814415,0.022825383,nan,nan,nan,0.0,0.3899051,0.45506692,1.0,1.0,0.67096734,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
28928000,691000,1,1310988,6620172,1310988,197388,0.028412227,0.029814802,0.029849935,0.028431736,0.029815568,0.02989469,nan,nan,nan,0.0,0.43494824,0.50026464,1.0,1.0,0.72041845,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
29940000,691000,1,1310988,6620172,1310988,197388,0.040267043,0.040892296,0.040905435,0.04031597,0.040893555,0.040907305,nan,nan,nan,0.0,0.49687558,0.56195825,1.0,1.0,0.78311956,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
30948000,691000,1,1310988,6620172,1310988,197388,0.09504409,0.09379837,0.09376437,0.09503291,0.09379667,0.09374426,nan,nan,nan,0.0,0.5049079,0.5897304,1.0,1.0,0.8455267,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
31956000,691000,1,1310988,6620172,1310988,197388,0.03202483,0.031574063,0.03321881,0.033532,0.031573657,0.033200253,nan,nan,nan,0.0,0.6099199,0.70870125,1.0,1.0,0.9646457,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
32963000,691000,1,1310988,6620172,1310988,197388,0.054712426,0.05108637,0.056703284,0.054560445,0.051086936,0.056954395,nan,nan,nan,0.0,0.6345803,0.7442566,1.0,1.0,0.9821722,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
33964000,691000,1,1310988,6620172,1310988,197388,0.063635856,0.060341496,0.060331468,0.06318192,0.060341436,0.060306266,nan,nan,nan,0.0,0.690345,0.75620174,1.0,1.0,0.995624,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
34971000,691000,1,1310988,6620172,1310988,197388,0.04247665,0.031518377,0.031719275,0.037865065,0.03151782,0.0319445,nan,nan,nan,0.0,0.8040905,0.83651066,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
35972000,691000,1,1310988,6620172,1310988,197388,0.049867228,0.05760793,0.057283428,0.047987465,0.057607714,0.056680713,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
36980000,691000,1,1310988,6620172,1310988,197388,0.04547149,0.035462804,0.035899248,0.045186896,0.035463348,0.036491647,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
37991000,691000,1,1310988,6620172,1310988,197388,0.028227052,0.031103877,0.030900337,0.027814804,0.03110309,0.030530747,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
38992000,691000,1,1310988,6620172,1310988,197388,0.021377265,0.021384625,0.020480106,0.020576118,0.020469414,0.020460948,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
40003000,691000,1,1310988,6620172,1310988,197388,0.05009103,0.07108933,0.04834198,0.050169945,0.071089074,0.048318114,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
