timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
16752000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
17476000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
17576000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
17688000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
18202000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18264000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18264000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
19282000,-1.0,0.0,2.0,3.0,-0.045507126,-0.019979905,666.0,183,1,0,0,0,0,1
24307000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
24316000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29336000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
29352000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,0,0,0,1
39368000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,0,0,0,1
39384000,40.154029846191406,116.25948333740234,0.0,0.0,0.0,0.0,49.917,21,1,0,0,0,0,1
39384000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
44392000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
