timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
28990647,28990602,6946826,0.20470424,-0.04309563,-9.868899,47.5,0,0,0,0,2
28991880,28991838,6946826,0.23523031,-0.04129998,-9.865308,47.5,0,0,0,0,2
29992311,29992271,6946826,0.05746084,-0.60693014,-10.168773,47.5,0,0,0,0,2
30994027,30993987,6946826,0.0035913025,0.28191724,-9.547478,47.5,0,0,0,0,2
31994518,31994479,6946826,0.7218518,-0.41299978,-9.78989,47.625,0,0,0,0,2
32991360,32991319,6946826,-0.012569559,-1.4993688,-9.877877,47.625,0,0,0,0,2
33993137,33993098,6946826,3.5697548,1.3215994,-8.879496,47.75,0,0,0,0,2
34993601,34993561,6946826,-0.11312603,-9.581595,-17.692553,47.75,0,0,0,0,2
35991406,35991367,6946826,-4.6722846,-0.45070848,-18.72146,47.75,0,0,0,0,2
36991535,36991490,6946826,-8.685565,3.9791632,-11.44189,47.375,0,0,0,0,2
37992752,37992712,6946826,-3.9199066,2.9628246,-8.416218,46.875,0,0,0,0,2
38993936,38993894,6946826,-0.3537433,-6.155493,-11.262324,46.5,0,0,0,0,2
39991299,39991260,6946826,-0.23882163,5.230732,-14.921862,46.5,0,0,0,0,2
40992295,40992254,6946826,10.620713,-1.8764555,-18.396448,45.875,0,0,0,0,2
41993262,41993221,6946826,-2.8893185,-10.58716,1.7417817,45.625,0,0,0,0,2
42991682,42991641,6946826,-14.803904,-7.451953,-4.12102,45.375,0,0,0,0,2
43992664,43992620,6946826,-19.520779,-9.730635,-4.753089,45.125,0,0,0,0,2
44993369,44993326,6946826,-1.7827913,5.315128,-15.419257,45.125,0,0,0,0,2
45994121,45994081,6946826,2.75031,-11.675324,-3.0579941,44.875,0,0,0,0,2
46991136,46991095,6946826,-24.521065,-9.100361,-10.337564,44.75,0,0,0,0,2
47993040,47993000,6946826,-4.6043677,6.523601,-19.74139,44.5,0,0,0,0,2
48993679,48993635,6946826,-2.3962743,-5.952584,-18.565239,44.25,0,0,0,0,2
49990551,49990511,6946826,21.517029,-8.154053,-10.242394,44.25,0,0,0,0,2
50992298,50992255,6946826,-6.9710283,6.142923,-1.3880384,44.125,0,0,0,0,2
51992714,51992672,6946826,11.728187,-1.003769,-22.427685,43.75,0,0,0,0,2
52994302,52994261,6946826,-27.203547,-0.7290344,-8.093,43.75,0,0,0,0,2
53992191,53992150,6946826,-19.088419,0.56203884,-8.800487,43.625,0,0,0,0,2
54992599,54992554,6946826,-3.5912373,-0.22266077,-9.784504,43.625,0,0,0,0,2
55994216,55994176,6946826,-12.052338,-0.09696517,-9.667787,43.75,0,0,0,0,2
