timestamp,saturation_status
1005000,1533
2001000,1533
3001000,1533
3997000,1533
5000000,1533
6001000,1533
7001000,1533
7997000,1533
9005000,1533
10001000,1533
11001000,1533
12005000,1533
13000000,1533
14001000,1533
14997000,1533
16005000,1533
16969000,1533
17997000,1533
19001000,1533
20001000,1533
20993000,1533
22001000,1533
23001000,1533
24001000,1533
25001000,1533
26004000,1533
27005000,1533
28005000,1533
29001000,1533
30000000,1
31005000,1
32001000,1
33001000,1
34005000,1
35005000,1
35997000,1
37001000,1
38001000,1
39001000,1
40004000,1
41001000,1
42001000,1
43001000,1
44004000,1
45005000,1
46005000,1
47004000,1
48005000,1
49001000,1
49997000,1
51005000,1
52000000,1
53001000,1
53993000,1
