timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5009000,0.0,0.0,0.0,1
5112000,0.0,0.0,0.0,1
6045000,0.0,0.0,0.0,1
6925000,0.0,0.0,0.0,1
7944000,0.0,0.0,0.0,1
8945000,0.0,0.0,0.0,1
9985000,0.0,0.0,0.0,1
10985000,0.0,0.0,0.0,1
11989000,0.0,0.0,0.0,1
13013000,0.0,0.0,0.0,1
13933000,0.0,0.0,0.0,1
14945000,0.0,0.0,0.0,1
15965000,0.0,0.0,0.0,1
17013000,0.0,0.0,0.0,1
17989000,0.0,0.0,0.0,1
19005000,0.0,0.0,0.0,1
19913000,0.0,0.0,0.0,1
20929000,0.0,0.0,0.0,1
21945000,0.0,0.0,0.0,1
22961000,0.0,0.0,0.0,1
23965000,0.0,0.0,0.0,1
24969000,0.0,0.0,0.0,1
25981000,0.0,0.0,0.0,1
26981000,0.0,0.0,0.0,1
27985000,0.0,0.0,0.0,1
29009000,0.0,0.0,0.0,1
29913000,0.0,0.0,0.0,1
30329000,0.0,0.0,0.0,1
