timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10072000,10072000,28.142958298985526,112.98371065948668,50.85741,50.690002,-0.0,0.4715431,0.79845893,50.762096,2,0,1,0
10084000,10084000,28.14295830206983,112.98371065693412,50.85721,50.6898,-0.0,0.47155094,0.7984619,50.761856,2,0,1,0
11076000,11076000,28.14295811543765,112.98371084439766,50.841667,50.685627,-0.0,0.36795637,0.67055225,50.752678,2,0,1,0
12057000,12057000,28.14295803268489,112.98371101090049,50.849392,50.70325,-0.0,0.3524588,0.6130143,50.7514,2,0,1,0
13069000,13069000,28.142957942758613,112.983710878929,50.859642,50.723305,-0.0,0.34874877,0.57919806,50.754044,2,0,1,0
14069000,14069000,28.14295789200672,112.98371094514526,50.88087,50.753506,-0.0,0.34445447,0.56089467,50.77266,2,0,1,0
15077000,15077000,28.142957950429643,112.98371120310438,50.90624,50.78138,-0.0,0.34514448,0.54844373,50.79334,2,0,1,0
16068000,16068000,28.142958252818524,112.98371104618876,50.89122,50.76784,-0.0,0.34437948,0.54112303,50.7832,2,0,1,0
17069000,17057000,28.142958038725446,112.98371116052982,50.896107,50.77579,-0.0,0.34431016,0.5348459,50.802265,2,0,1,0
18076000,18057000,28.14295800321506,112.98371105546022,50.895313,50.777493,-0.0,0.34571868,0.5314633,50.800858,2,0,1,0
19077000,19077000,28.142958086183036,112.98371123517109,50.88694,50.76868,-0.0,0.34632805,0.5291872,50.785904,2,0,1,0
20065000,20065000,28.142958066114165,112.98371129886446,50.884705,50.772224,-0.0,0.34552395,0.52647454,50.79521,2,0,1,0
21065000,21065000,28.142958173419913,112.98371117794672,50.91272,50.79916,-0.0,0.34493303,0.525107,50.808773,2,0,1,0
22065000,22065000,28.142958098678623,112.983711122354,50.922844,50.807056,-0.0,0.344302,0.5240775,50.81788,2,0,1,0
23069000,23061000,28.142958014104327,112.98371104886473,50.938828,50.818287,-0.0,0.3416868,0.5217013,50.820522,2,0,1,0
24077000,24069000,28.142957967199337,112.98371097401362,50.922626,50.800354,-0.0,0.34322447,0.5213718,50.82017,2,0,1,0
25077000,25069000,28.142957960584507,112.98371095066157,50.945354,50.823635,-0.0,0.34341577,0.52059674,50.83418,2,0,1,0
26064000,26060000,28.142957923626366,112.98371085121863,50.940372,50.815838,-0.0,0.3460341,0.5202334,50.841663,2,0,1,0
27073000,27065000,28.142957983447403,112.98371078058123,50.955727,50.829914,-0.0,0.34591752,0.519999,50.85776,2,0,1,0
28069000,28061000,28.142957998402448,112.98371092570233,50.960796,50.83797,-0.0,0.34517092,0.5205051,50.859417,2,0,1,0
29069000,29065000,28.142957961253945,112.9837109028007,50.960217,50.833523,-0.0,0.34480304,0.52053624,50.86166,2,0,1,0
30069000,30065000,28.142958035295006,112.98371098244692,50.967667,50.835556,-0.0,0.34458008,0.5209374,50.86392,2,0,1,0
31061000,31057000,28.142958237620654,112.98371094153127,50.979065,50.841145,-0.0,0.34342727,0.520388,50.870224,2,0,1,0
32069000,32065000,28.142958082838128,112.98371085974388,50.982063,50.841377,-0.0,0.3447649,0.521,50.870224,2,0,1,0
33061000,33056000,28.142957833833925,112.98371102920689,51.109882,50.968586,-0.0,0.34862205,0.5228494,50.870224,2,0,1,0
34073000,34065000,28.142958037441367,112.98371101847393,51.330227,51.183792,-0.0,0.34595326,0.5223386,50.870224,2,0,1,0
35076000,35069000,28.142958340420407,112.98371078851208,51.272774,51.12122,-0.0,0.34606454,0.5230133,50.870224,2,0,1,0
36065000,36065000,28.142958291943796,112.98371068640058,51.26516,51.1087,-0.0,0.34548935,0.52205765,nan,2,0,0,0
37073000,37073000,28.142958028196865,112.98371059506832,51.27606,51.115086,-0.0,0.34588408,0.52136904,nan,2,0,0,0
38069000,38025000,28.142958139233677,112.98371069234005,51.324997,51.16223,-0.0,0.34341988,0.52091736,nan,2,0,0,0
39065000,39065000,28.142958154636055,112.98371093099365,51.38162,51.216576,-0.0,0.3441876,0.52026343,nan,2,0,0,0
40065000,40065000,28.142959717376684,112.98371115561318,51.382492,51.212063,-0.0,0.343711,0.51939464,nan,2,0,0,0
