timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
197000,-80,32767,32767,32767,32767,32767
205000,-80,32767,32767,-80,0,32767
209000,-40,32767,32767,32767,32767,32767
217000,-80,32767,32767,32767,32767,32767
221000,-40,32767,32767,32767,32767,32767
225000,-40,32767,32767,32767,32767,32767
232000,-70,32767,32767,32767,-70,32767
237000,-50,32767,32767,32767,32767,32767
241000,-40,32767,32767,32767,32767,32767
248000,-70,32767,32767,32767,32767,32767
253000,-50,32767,32767,-50,-50,32767
261000,-80,32767,32767,32767,32767,32767
268000,-70,32767,32767,32767,0,32767
273000,-50,32767,32767,32767,32767,32767
277000,-40,32767,32767,32767,32767,32767
284000,-70,32767,32767,32767,32767,32767
288000,-40,32767,32767,32767,0,32767
293000,-50,32767,32767,32767,32767,32767
297000,-40,32767,32767,32767,32767,32767
301000,-40,32767,32767,0,32767,32767
309000,-80,32767,32767,32767,32767,32767
313000,-40,32767,32767,32767,-40,32767
321000,-80,32767,32767,32767,32767,32767
325000,-40,32767,32767,32767,32767,32767
333000,-80,32767,32767,32767,0,32767
341000,-80,32767,32767,32767,32767,32767
349000,-80,32767,32767,32767,32767,32767
353000,-40,32767,32767,32767,32767,32767
357000,-40,32767,32767,-40,-40,32767
361000,-40,32767,32767,32767,32767,32767
365000,-40,32767,32767,32767,32767,32767
373000,-80,32767,32767,32767,32767,32767
381000,-80,32767,32767,32767,-80,32767
388000,-70,32767,32767,32767,32767,32767
393000,-50,32767,32767,32767,32767,32767
401000,-80,32767,32767,32767,-80,32767
409000,-80,32767,32767,0,32767,32767
413000,-40,32767,32767,32767,0,32767
417000,-40,32767,32767,32767,32767,32767
421000,-40,32767,32767,32767,32767,32767
428000,-70,32767,32767,32767,32767,32767
433000,-50,32767,32767,32767,0,32767
441000,-80,32767,32767,32767,32767,32767
445000,-40,32767,32767,32767,32767,32767
453000,-80,32767,32767,32767,32767,32767
460000,-70,32767,32767,32767,-70,32767
464000,-40,32767,32767,-40,32767,32767
469000,-50,32767,32767,32767,32767,32767
477000,-80,32767,32767,32767,0,32767
484000,-70,32767,32767,32767,32767,32767
489000,-50,32767,32767,32767,32767,32767
497000,-80,32767,32767,32767,32767,32767
501000,-40,32767,32767,32767,-40,32767
505000,-40,32767,32767,32767,32767,32767
509000,-40,32767,32767,32767,32767,32767
517000,-80,32767,32767,0,0,32767
521000,-40,32767,32767,32767,32767,32767
525000,-40,32767,32767,32767,32767,32767
529000,-40,32767,32767,32767,32767,32767
536000,-70,32767,32767,32767,32767,32767
541000,-50,32767,32767,32767,0,32767
545000,-40,32767,32767,32767,32767,32767
552000,-70,32767,32767,32767,32767,32767
557000,-50,32767,32767,32767,32767,32767
561000,-40,32767,32767,32767,0,32767
568000,-70,32767,32767,0,32767,32767
573000,-50,32767,32767,32767,32767,32767
577000,-40,32767,32767,32767,32767,32767
584000,-70,32767,32767,32767,0,32767
589000,-50,32767,32767,32767,32767,32767
593000,-40,32767,32767,32767,32767,32767
601000,-80,32767,32767,32767,32767,32767
605000,-40,32767,32767,32767,32767,32767
613000,-80,32767,32767,32767,-80,32767
620000,-70,32767,32767,0,32767,32767
625000,-50,32767,32767,32767,0,32767
633000,-80,32767,32767,32767,32767,32767
637000,-40,32767,32767,32767,32767,32767
645000,-80,32767,32767,32767,32767,32767
653000,-80,32767,32767,32767,-80,32767
661000,-80,32767,32767,32767,32767,32767
665000,-40,32767,32767,32767,32767,32767
669000,-40,32767,32767,32767,-40,32767
673000,-40,32767,32767,32767,32767,32767
677000,-40,32767,32767,-40,32767,32767
681000,-40,32767,32767,32767,32767,32767
685000,-40,32767,32767,32767,32767,32767
693000,-80,32767,32767,32767,-80,32767
697000,-40,32767,32767,32767,32767,32767
705000,-80,32767,32767,32767,32767,32767
713000,-80,32767,32767,32767,-80,32767
721000,-80,32767,32767,32767,32767,32767
729000,-80,32767,32767,32767,32767,32767
733000,-40,32767,32767,-40,-40,32767
