timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
34877651,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35383648,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35889641,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36395641,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36901627,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37407642,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37869671,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37880662,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38386648,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38892661,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38903649,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39410628,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39916627,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40422665,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40928630,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41434643,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41940648,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42446628,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42952643,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43458653,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43898696,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43909642,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43920766,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44426630,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44932661,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45438639,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45944627,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46450625,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46923680,1,0,1,0,0,1,1,1,1,1,0,1,1,0
46934670,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47440629,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47946642,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48452831,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48958628,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49464626,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49970655,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50476631,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50982650,1,0,1,0,0,1,1,1,1,1,0,1,1,0
51488631,1,0,1,0,0,1,1,1,1,1,0,1,1,0
51939740,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52445630,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52951626,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53457642,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53963715,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54469627,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54975650,1,0,1,0,1,0,1,1,0,1,1,1,1,0
55481634,1,0,1,0,1,0,1,1,0,1,1,1,1,0
55987644,1,0,1,0,1,0,1,1,0,1,1,1,1,0
56493641,1,0,1,0,1,0,1,1,0,1,1,1,1,0
56548699,0,0,1,0,1,0,1,1,0,1,1,1,1,0
56957738,0,0,1,0,1,0,1,1,0,1,1,1,1,0
57454075,0,0,1,0,1,0,1,1,0,1,1,1,1,0
