timestamp,mag_inconsistency_angle
504000,0.0
996000,0.0
1504000,0.0
2003000,0.0
2503000,0.0
3004000,0.0
3504000,0.0
4004000,0.0
4503000,0.0
5000000,0.0
5503000,0.0
6003000,0.0
6504000,0.0
7000000,0.0
7508000,0.0
8000000,0.0
8504000,0.0
9004000,0.0
9500000,0.0
9999000,0.0
10504000,0.0
11003000,0.0
11505000,0.0
11999000,0.0
12504000,0.0
13000000,0.0
13504000,0.0
14004000,0.0
14504000,0.0
14999000,0.0
15500000,0.0
16004000,0.0
16503000,0.0
16776000,0.0
44560000,0.0
44572000,0.0
45059000,1.266873e-09
