timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4999000,0.0,0.0,0.0,1
5099000,0.0,0.0,0.0,1
5911000,0.0,0.0,0.0,1
6916000,0.0,0.0,0.0,1
7935000,0.0,0.0,0.0,1
8940000,0.0,0.0,0.0,1
9947000,0.0,0.0,0.0,1
10959000,0.0,0.0,0.0,1
11971000,0.0,0.0,0.0,1
12992000,0.0,0.0,0.0,1
13900000,0.0,0.0,0.0,1
15008000,0.0,0.0,0.0,1
15915000,0.0,0.0,0.0,1
16927000,0.0,0.0,0.0,1
17935000,0.0,0.0,0.0,1
18932000,0.0,0.0,0.0,1
19132000,0.0,0.0,0.0,1
40431000,0.0,0.0,0.0,1
40531000,0.0,0.0,0.0,1
41339000,0.0,0.0,0.0,1
42348000,0.0,0.0,0.0,1
