timestamp,mag_inconsistency_angle
505000,0.0
1005000,0.0
1502000,0.0
2002000,0.0
2502000,0.0
3005000,0.0
3497000,0.0
4002000,0.0
4500000,0.0
5001000,0.0
5506000,0.0
6005000,0.0
6501000,0.0
7002000,0.0
7501000,0.0
8005000,0.0
8502000,0.0
9001000,0.0
9504000,0.0
10002000,0.0
10500000,0.0
11001000,0.0
11500000,0.0
12000000,0.0
12498000,0.0
13004000,0.0
13501000,0.0
14000000,0.0
14501000,0.0
15001000,0.0
15502000,0.0
16002000,0.0
16505000,0.0
17005000,0.0
17500000,0.0
18002000,0.0
18506000,0.0
19002000,0.0
19504000,0.0
19520000,0.0
53037000,0.0
53045000,0.0
53537000,0.0
