timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
966000,966000,1310996,0.0,0.0,0.0,24.675455,0,1
1962000,1962000,1310996,0.0,0.0,0.0,24.675455,0,1
2969000,2969000,1310996,0.0,0.0,0.0,24.675455,0,1
3960000,3960000,1310996,0.0,0.0,0.0,24.675455,0,1
4969000,4969000,1310996,0.0,0.0,0.0,24.675455,0,1
5969000,5969000,1310996,0.0,0.0,0.0,24.675455,0,1
6962000,6962000,1310996,0.0,0.0,0.0,24.675455,0,1
7965000,7965000,1310996,0.0,0.0,0.0,24.675455,0,1
8966000,8966000,1310996,0.0,0.0,0.0,24.675455,0,1
9965000,9965000,1310996,0.0,0.0,0.0,24.675455,0,1
10961000,10961000,1310996,0.0,0.0,0.0,24.675455,0,1
11970000,11970000,1310996,0.0,0.0,0.0,24.675455,0,1
12969000,12969000,1310996,0.0,0.0,0.0,24.675455,0,1
13961000,13961000,1310996,0.0,0.0,0.0,24.675455,0,1
14969000,14969000,1310996,0.0,0.0,0.0,24.675455,0,1
15960000,15960000,1310996,0.0,0.0,0.0,24.675455,0,1
16973000,16973000,1310996,0.0,0.0,0.0,24.675455,0,1
17964000,17964000,1310996,0.0,0.0,0.0,24.675455,0,1
18965000,18965000,1310996,0.0,0.0,0.0,24.675455,0,1
19964000,19964000,1310996,0.0,0.0,0.0,24.675455,0,1
20968000,20968000,1310996,0.0,0.0,0.0,24.675455,0,1
21965000,21965000,1310996,2.3806171e-05,2.5550364e-05,1.5997992e-06,24.675455,0,1
22972000,22972000,1310996,-0.04360232,-0.0020254643,0.0010652449,24.67545,0,1
23960000,23960000,1310996,0.028859688,-0.03449393,0.0038551192,24.67404,0,1
24966000,24966000,1310996,-0.011984126,-0.010265379,-0.0024758205,24.672573,0,1
25969000,25969000,1310996,0.003211344,0.012667079,-0.001173248,24.671537,0,1
26966000,26966000,1310996,-0.010591146,0.0036564216,-0.0010929933,24.670687,0,1
27966000,27966000,1310996,-0.00047356906,-0.0002797627,-0.0009722065,24.670689,0,1
28962000,28962000,1310996,-0.0063415067,0.018606914,-0.000885418,24.670612,0,1
29962000,29962000,1310996,-0.013419084,0.0044933795,0.00067606056,24.670404,0,1
30968000,30968000,1310996,-0.0020082414,0.012013969,0.0009340861,24.670506,0,1
31969000,31969000,1310996,0.027627364,-0.01523191,9.3984374e-05,24.67063,0,1
32968000,32968000,1310996,-0.010399417,0.036937397,-0.00053769164,24.670656,0,1
33964000,33964000,1310996,-0.001783919,0.011054073,-0.0010034586,24.670609,0,1
34964000,34964000,1310996,-0.001445701,-0.008917822,-0.0008698551,24.67058,0,1
35964000,35964000,1310996,-9.639924e-05,0.007895517,-0.0006171415,24.670454,0,1
36968000,36968000,1310996,0.0032545715,0.0032292225,-0.00081865053,24.670525,0,1
37970000,37970000,1310996,-0.0013307764,-0.004037872,-0.0006370959,24.670624,0,1
38962000,38962000,1310996,-0.0038200791,0.0029473575,-0.00039429966,24.670704,0,1
39965000,39965000,1310996,-0.0046617314,-0.010300233,0.00052641897,24.670843,0,1
40968000,40968000,1310996,0.007485309,0.00549871,0.00093328935,24.671028,0,1
41969000,41969000,1310996,-0.006660245,-0.004587391,0.00089676795,24.671162,0,1
42969000,42969000,1310996,-0.0025725195,0.0014195151,0.0010164867,24.671066,0,1
43960000,43960000,1310996,0.00021274149,0.0014436617,0.0010320575,24.670946,0,1
44965000,44965000,1310996,-0.004680376,-0.006620392,0.0006231412,24.670843,0,1
45969000,45969000,1310996,4.3281783e-05,-0.0049657263,0.00042168944,24.670753,0,1
46969000,46969000,1310996,0.004972306,0.005333473,0.0009858094,24.670662,0,1
47972000,47972000,1310996,-0.0025866376,-0.03141184,0.00094384194,24.670513,0,1
48968000,48968000,1310996,0.004691274,-0.027018338,4.4973098e-05,24.673527,0,1
49965000,49965000,1310996,-0.008550892,-0.0076470654,-1.71524e-05,24.675499,0,1
50968000,50968000,1310996,-0.0031455646,-0.0018415176,-1.2995933e-05,24.675465,0,1
51970000,51970000,1310996,-0.00038866804,-3.4616347e-05,3.4487475e-09,24.675505,0,1
52969000,52969000,1310996,-5.087872e-05,-4.525177e-06,5.901642e-11,24.675505,0,1
53961000,53961000,1310996,-6.75586e-06,-6.000418e-07,1.0391132e-12,24.675505,0,1
