timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
765000,765000,0.0,0.0,0.010947182,1.110223e-16,2.4840236e-05,2.3602696e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
777000,777000,0.0,0.0,0.010910239,1.110223e-16,7.850556e-05,1.1831651e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
966000,966000,0.0,0.0,0.011683977,1.110223e-16,0.00042214437,0.0023330832,512,0,0.6306507,1.5657272,0.0,nan,nan,0.0008028235,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1162000,1162000,0.0,0.0,0.013159208,1.110223e-16,0.00016744505,0.001442489,512,0,1.2168516,1.2401088,0.0,nan,nan,0.0013866591,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1366000,1366000,0.0,0.0,0.014433392,1.110223e-16,8.592801e-05,0.0050831437,512,0,1.014062,1.0178732,0.0,nan,nan,0.00029307007,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1569000,1569000,0.0,0.0,0.014411341,1.110223e-16,0.00019229902,0.0036105402,512,0,0.8890303,0.8923339,0.0,nan,nan,0.00044847638,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1777000,1777000,0.0,0.0,0.016737094,1.1123893e-16,5.467981e-05,0.00013680384,512,0,0.7873595,0.8142955,0.0,nan,nan,0.0011271844,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1966000,1966000,0.0,0.0,0.016125398,1.7832957e-15,0.000121402554,0.00018083397,512,0,0.7295193,0.7649967,0.0,nan,nan,0.0010235874,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2172000,2172000,0.0,0.0,0.015401679,1.4266798e-14,0.00021160394,9.416789e-05,512,0,0.6999604,0.73514056,0.0,nan,nan,0.00011808449,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2368000,2368000,0.0,0.0,0.014851458,2.8525793e-14,0.00022263732,0.001640521,512,0,0.69443274,0.7349526,0.0,nan,nan,3.689959e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2570000,2570000,0.0,0.0,0.015971411,1.9435176e-13,0.0005914634,0.0026169799,512,0,0.71083605,0.71606666,0.0,nan,nan,0.001416149,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2773000,2773000,0.0,0.0,0.018136665,2.4944563e-14,0.0005033007,0.00019294675,512,0,0.7058904,0.72983897,0.0,nan,nan,0.00024430238,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2962000,2962000,0.0,0.0,0.017239662,3.3877073e-13,0.00038873125,0.0015805842,512,0,0.7113423,0.7364153,0.0,nan,nan,0.000852348,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3169000,3169000,0.0,0.0,0.018053383,6.418617e-13,0.0004938431,0.0017439197,512,0,0.69919103,0.7447337,0.0,nan,nan,0.0010328325,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3369000,3369000,0.0,0.0,0.017871788,5.972377e-13,0.0016358513,0.0025703367,512,0,0.68806577,0.7540057,0.0,nan,nan,0.00088168395,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
