timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
992000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0119738085,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
1908000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.016398698,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
2912000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.014126268,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
3932000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.016342662,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
4950000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.020518659,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
5986000,1310988,1310988,0,0,0,0,0,199.49405,199.49405,199.49405,199.49405,0.02011192,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675455,24.675455
6992000,1310988,1310988,0,0,0,0,0,198.83989,198.83989,198.83989,198.83989,0.018366074,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
7948000,1310988,1310988,0,0,0,0,0,199.46085,199.46085,199.46085,199.46085,0.016396094,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
8924000,1310988,1310988,0,0,0,0,0,199.45222,199.45222,199.45222,199.45222,0.017670045,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
9965000,1310988,1310988,0,0,0,0,0,198.81723,198.81723,198.81723,198.81723,0.02002471,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
10937000,1310988,1310988,0,0,0,0,0,198.42612,198.42612,198.42612,198.42612,0.017554017,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
11972000,1310988,1310988,0,0,0,0,0,197.54964,197.54964,197.54964,197.54964,0.01719806,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675455,24.675455
12992000,1310988,1310988,0,0,0,0,0,196.9043,196.9043,196.9043,196.9043,0.019617626,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
13968000,1310988,1310988,0,0,0,0,0,196.26578,196.26578,196.26578,196.26578,0.017653642,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
14990000,1310988,1310988,0,0,0,0,0,195.10532,195.10532,195.10532,195.10532,0.019813916,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
15992000,1310988,1310988,0,0,0,0,0,195.0986,195.0986,195.0986,195.0986,0.01730264,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
16908000,1310988,1310988,0,0,0,0,0,195.0986,195.0986,195.0986,195.0986,0.021137653,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
17916000,1310988,1310988,0,0,0,0,0,194.68108,194.68108,194.68108,194.68108,0.020529134,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675457,24.675457
18968000,1310988,1310988,0,0,0,0,0,194.4809,194.4809,194.4809,194.4809,0.020257516,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
19960000,1310988,1310988,0,0,0,0,0,194.70131,194.70131,194.70131,194.70131,0.018015498,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
20977000,1310988,1310988,0,0,0,0,0,194.7127,194.7127,194.7127,194.7127,0.020903386,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
21987000,1310988,1310988,0,0,0,0,0,194.5062,194.5062,194.5062,194.5062,0.019218903,1.6423069e-06,2.461236e-12,0.0028982437,1.7092303e-07,-9.793168,0.0010652646,0.0016259301,2.8377833e-11,24.675457,24.675457
