timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
748000,748000,0.0,0.0,0.009517729,1.110223e-16,4.7892332e-05,4.5495483e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
760000,760000,0.0,0.0,0.0098172,1.110223e-16,0.00014172742,2.0647851e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
956000,956000,0.0,0.0,0.012115366,1.110223e-16,0.0008691122,0.015625369,512,0,0.6360509,1.5658705,0.0,nan,nan,0.0008121784,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1154000,1154000,0.0,0.0,0.012847787,1.110223e-16,0.00043593557,0.008793291,512,0,1.2425734,1.1694317,0.0,nan,nan,0.0020736582,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1360000,1360000,0.0,0.0,0.014368625,1.110223e-16,0.000104594044,0.0028384794,512,0,0.97350097,1.0183431,0.0,nan,nan,0.0008405891,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1548000,1548000,0.0,0.0,0.01490996,1.110223e-16,0.00024982356,0.0037766434,512,0,0.823646,0.89043856,0.0,nan,nan,0.0016395765,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1752000,1752000,0.0,0.0,0.016083816,1.1123893e-16,0.00026004575,0.00057109445,512,0,0.7543339,0.8120545,0.0,nan,nan,0.002189183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1948000,1948000,0.0,0.0,0.015677983,1.7763568e-15,0.00012335554,0.0015767105,512,0,0.7071343,0.7626449,0.0,nan,nan,0.00055730034,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2150000,2150000,0.0,0.0,0.017644498,3.9212316e-14,0.0007008547,0.003625067,512,0,0.6571122,0.7287575,0.0,nan,nan,0.0029814604,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2360000,2360000,0.0,0.0,0.014690303,5.5261463e-14,0.00015689246,0.0015921369,512,0,0.6904102,0.71825045,0.0,nan,nan,0.00014578077,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2552000,2552000,0.0,0.0,0.016696049,5.703814e-14,0.00017975457,0.0004918594,512,0,0.67666537,0.71084386,0.0,nan,nan,0.0004660209,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2752000,2752000,0.0,0.0,0.01672712,5.65166e-13,0.0014485344,0.0039387774,512,0,0.68695664,0.71665835,0.0,nan,nan,0.00058900355,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2964000,2964000,0.0,0.0,0.013695785,6.0439154e-13,0.0005577393,0.0019134358,512,0,0.6881362,0.7270729,0.0,nan,nan,0.0022209769,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3160000,3160000,0.0,0.0,0.014038822,4.2967022e-13,0.00033081323,6.005168e-06,512,0,0.66705525,0.74932754,0.0,nan,nan,0.001099785,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3352000,3352000,0.0,0.0,0.012668781,1.5707227e-12,0.0018154755,0.0038590804,512,0,0.65196407,0.75953394,0.0,nan,nan,0.0024794284,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3556000,3556000,0.0,0.0,0.014343373,2.9596048e-12,0.0027183704,0.0057744533,512,0,0.63987607,0.7685489,0.0,nan,nan,2.6164651e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3760000,3760000,0.0,0.0,0.015837343,4.430477e-12,0.0030735433,0.006509293,512,0,0.63454264,0.78039086,0.0,nan,nan,0.0018213883,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3960000,3960000,0.0,0.0,0.016788095,5.0259658e-12,0.002206359,0.0048980005,512,0,0.61505085,0.8054502,0.0,nan,nan,0.0018672884,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4149000,4149000,0.0,0.0,0.017921738,5.7587338e-12,0.0020702556,0.0045822076,512,0,0.59247214,0.8037964,0.0,nan,nan,0.003020147,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4352000,4352000,0.0,0.0,0.017072009,6.9176054e-12,0.00226954,0.004948534,512,0,0.5786539,0.80445594,0.0,nan,nan,0.0010258217,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4548000,4548000,0.0,0.0,0.018855425,7.017449e-12,0.00042324886,0.0015581846,512,0,0.56954134,0.80352384,0.0,nan,nan,0.0024535041,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4762000,4762000,0.0,0.0,0.01919982,7.293811e-12,0.0003105495,0.0009857938,512,0,0.5661087,0.8055867,0.0,nan,nan,0.001004303,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4960000,4960000,0.0,0.0,0.020607227,7.743112e-12,0.00071596354,0.0016613007,512,0,0.5488617,0.819719,0.0,nan,nan,0.00091847597,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5152000,5152000,0.0,0.0,0.019083982,1.1957664e-05,0.0016545581,0.0037966818,512,0,0.5346538,0.8112942,0.0,nan,nan,0.00066384446,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5352000,5352000,0.0,0.0,0.018427772,1.6540786e-05,0.0013735236,0.003245682,512,0,0.5253836,0.8066892,0.0,nan,nan,0.00033277972,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
