timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,-0.41210064,-0.41210064,24.675455,0
2000000,0,-0.3232455,-0.3232455,24.675455,0
3000000,0,-0.23637795,-0.23637795,24.675455,0
4000000,0,0.18525428,0.18525428,24.675455,0
5002000,0,0.6057091,0.6057091,24.675455,0
6000000,0,0.30834252,0.30834252,24.675455,0
7002000,0,0.53043944,0.53043944,24.675455,0
8000000,0,-0.12474341,-0.12474341,24.675455,0
9003000,0,-0.47802305,-0.47802305,24.675455,0
10000000,0,0.094409324,0.094409324,24.675455,0
11008000,0,0.3817039,0.3817039,24.675455,0
12001000,0,0.29567116,0.29567116,24.675455,0
13002000,0,-0.046994135,-0.046994135,24.675455,0
14000000,0,-0.3847451,-0.3847451,24.675455,0
15004000,0,-0.3857265,-0.3857265,24.675455,0
16000000,0,0.15164208,0.15164208,24.675455,0
17004000,0,0.3780374,0.3780374,24.675455,0
18004000,0,0.2456733,0.2456733,24.675455,0
19004000,0,0.1947109,0.1947109,24.675455,0
20004000,0,-0.35582158,-0.35582158,24.675455,0
21001000,0,-0.04950535,-0.04950535,24.675455,0
22000000,0,-0.19936697,-0.19936697,24.675459,0
23003000,0,-0.30586228,-0.30586228,24.675419,0
24001000,0,-0.4124567,-0.4124567,24.673319,0
25004000,0,0.5567419,0.5567419,24.672289,0
26004000,0,-0.1993618,-0.1993618,24.671461,0
27000000,0,0.46027055,0.46027055,24.671318,0
28000000,0,0.37778926,0.37778926,24.67115,0
29000000,0,-0.16053802,-0.16053802,24.671007,0
30002000,0,0.17217056,0.17217056,24.670776,0
31001000,0,0.57740754,0.57740754,24.670853,0
32004000,0,-0.58059627,-0.58059627,24.671032,0
33008000,0,-0.0018821318,-0.0018821318,24.671162,0
34000000,0,-0.3404473,-0.3404473,24.67112,0
35000000,0,-0.07341888,-0.07341888,24.671047,0
36000000,0,-0.59889674,-0.59889674,24.670855,0
37003000,0,0.28109533,0.28109533,24.670862,0
38000000,0,0.26599666,0.26599666,24.670925,0
39003000,0,-0.20714521,-0.20714521,24.670967,0
40000000,0,-0.29486424,-0.29486424,24.671057,0
41004000,0,0.30150896,0.30150896,24.673018,0
42000000,0,0.201027,0.201027,24.67545,0
43004000,0,-0.3714706,-0.3714706,24.675459,0
44001000,0,-0.23990352,-0.23990352,24.675482,0
45000000,0,0.23153688,0.23153688,24.675482,0
46000000,0,0.19145042,0.19145042,24.675482,0
