timestamp,rtl_time_s,rtl_limit_fraction
11075000,0.0,0.0
12084000,0.03916738,4.3519314e-05
13097000,0.070195094,7.7994555e-05
14128000,0.04280092,4.755658e-05
15136000,0.08551665,9.5018506e-05
16154000,0.15180485,0.00016867206
17160000,0.12807971,0.00014231079
18164000,0.050124165,5.569352e-05
19188000,0.07415693,8.23966e-05
20216000,0.054446124,6.0495695e-05
21220000,0.019433105,2.1592341e-05
22230000,0.004459174,4.954638e-06
23240000,0.10680425,0.0001186714
24252000,0.54176456,0.00060196064
25264000,0.69352955,0.0007705884
26282000,0.7800256,0.0008666952
27308000,0.6950483,0.0007722759
28316000,0.7353952,0.0008171058
29316000,0.7347296,0.0008163663
30356000,0.7630332,0.0008478147
31356000,0.7856019,0.0008728911
32356000,0.81372637,0.0009041404
33372000,0.7635681,0.000848409
34428000,0.75632584,0.0008403621
35429000,0.6891863,0.0007657625
36456000,0.79310673,0.00088122976
37469000,0.83172894,0.0009241433
38519000,0.8203676,0.0009115196
39568000,0.8923368,0.0009914854
40572000,0.8590106,0.0009544563
41587000,0.19602892,0.00021780991
42589000,0.14287408,0.00015874898
43611000,0.11248976,0.00012498863
44616000,0.11450975,0.00012723306
45642000,0.010616217,1.1795797e-05
