timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4995000,1728545520482000,11468804,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.02,0.099999994,0.0,0,nan,nan,0,3,0,1,10
5096000,1728545520581000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.01,0.06,0.07,0.0,0,nan,nan,0,3,0,1,10
5904000,1728545521389000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,0.04,0.0,0.0,0,nan,nan,0,3,0,1,10
6924000,1728545522411000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,-0.02,-0.13,0.0,0,nan,nan,0,3,0,1,10
7939000,1728545523426000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,0.04,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
8943000,1728545524433000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,0.0,0.0,0,nan,nan,0,3,0,1,10
9960000,1728545525448000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,-0.19,0.0,0,nan,nan,0,3,0,1,10
10974000,1728545526463000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.04,0.0,0,nan,nan,0,3,0,1,10
11985000,1728545527471000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.01,0.14999999,0.0,0,nan,nan,0,3,0,1,10
12988000,1728545528475000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.02,0.0,0,nan,nan,0,3,0,1,10
13993000,1728545529477000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.02,0.089999996,0.0,0,nan,nan,0,3,0,1,10
14968000,1728545530456000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,0.0,-0.13,0.0,0,nan,nan,0,3,0,1,10
15980000,1728545531467000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.049999997,-0.089999996,-0.099999994,0.0,0,nan,nan,0,3,0,1,10
16992000,1728545532478000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.02,0.08,0.0,0,nan,nan,0,3,0,1,10
17900000,1728545533391000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.01,0.07,0.17999999,0.0,0,nan,nan,0,3,0,1,10
18912000,1728545534399000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.049999997,-0.07,0.08,0.0,0,nan,nan,0,3,0,1,10
19924000,1728545535413000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.049999997,-0.14,0.0,0,nan,nan,0,3,0,1,10
20936000,1728545536425000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.089999996,-0.06,-0.04,0.0,0,nan,nan,0,3,0,1,10
21952000,1728545537442000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.089999996,0.06,0.12,0.0,0,nan,nan,0,3,0,1,10
22956000,1728545538447000,0,401540302,1162594857,49932,49932,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,0.03,-0.01,0.0,0,nan,nan,0,3,0,1,10
23972000,1728545539459000,0,401540301,1162594848,50252,50252,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,-0.12,-0.11,-0.42,0.0,0,nan,nan,0,3,0,1,10
24983000,1728545540472000,0,401540295,1162594853,50415,50415,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.08,0.06,-0.14999999,0.0,0,nan,nan,0,3,0,1,10
25902000,1728545541392000,0,401540294,1162594859,50532,50532,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.02,-0.07,0.0,0,nan,nan,0,3,0,1,10
26920000,1728545542407000,0,401540299,1162594860,50572,50572,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.07,0.089999996,0.14999999,0.0,0,nan,nan,0,3,0,1,10
27928000,1728545543417000,0,401540298,1162594857,50590,50590,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-0.21,0.0,0,nan,nan,0,3,0,1,10
28939000,1728545544427000,0,401540296,1162594854,50611,50611,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.08,-0.049999997,-0.21,0.0,0,nan,nan,0,3,0,1,10
29962000,1728545545450000,0,401540298,1162594856,50649,50649,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.07,0.11,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
30976000,1728545546463000,0,401540294,1162594862,50639,50639,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,-0.12,0.08,0.08,0.0,0,nan,nan,0,3,0,1,10
31984000,1728545547471000,0,401540271,1162594865,50611,50611,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.31,-0.29999998,-0.089999996,0.089999996,0.0,0,nan,nan,0,3,0,1,10
32992000,1728545548479000,0,401540266,1162594867,50591,50591,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.03,0.07,0.0,0,nan,nan,0,3,0,1,10
34000000,1728545549491000,0,401540275,1162594867,50597,50597,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.14999999,-0.02,-0.06,0.0,0,nan,nan,0,3,0,1,10
34912000,1728545550403000,0,401540288,1162594864,50607,50607,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,0.21,0.01,-0.06,0.0,0,nan,nan,0,3,0,1,10
35930000,1728545551419000,0,401540307,1162594860,50636,50636,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.32,0.31,-0.08,-0.08,0.0,0,nan,nan,0,3,0,1,10
36942000,1728545552431000,0,401540327,1162594858,50637,50637,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,0.14,-0.03,-0.03,0.0,0,nan,nan,0,3,0,1,10
37959000,1728545553445000,0,401540337,1162594854,50627,50627,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.01,-0.049999997,-0.01,0.0,0,nan,nan,0,3,0,1,10
38971000,1728545554458000,0,401540353,1162594852,50620,50620,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19,0.17999999,-0.03,-0.14999999,0.0,0,nan,nan,0,3,0,1,10
39984000,1728545555470000,0,401540358,1162594854,50607,50607,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.14999999,0.08,0.03,0.0,0,nan,nan,0,3,0,1,10
40994000,1728545556481000,0,401540349,1162594857,50310,50310,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,-0.07,-0.089999996,0.75,0.0,0,nan,nan,0,3,0,1,10
41908000,1728545557396000,0,401540341,1162594858,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.02,0.06,0.14999999,0.0,0,nan,nan,0,3,0,1,10
42924000,1728545558410000,0,401540341,1162594858,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.01,-0.049999997,0.02,0.0,0,nan,nan,0,3,0,1,10
43935000,1728545559425000,0,401540341,1162594858,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,0.03,0.0,0,nan,nan,0,3,0,1,10
44947000,1728545560436000,0,401540341,1162594858,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.089999996,0.06,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
45956000,1728545561447000,0,401540341,1162594858,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,0.04,0.089999996,0.0,0,nan,nan,0,3,0,1,10
