timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
53684706,53672680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
54692710,54680682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
55700709,55688680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
56708707,56696680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
57716707,57704680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
58724709,58712680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
59732707,59720681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
60740705,60728682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
61748705,61736680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
62756707,62744682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
63764711,63752719,1,1,0,0,0,0,3,0,3,0,0,0,0,0
64772730,64760681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
65780706,65768682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
66788809,66776680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
67796705,67784695,1,1,0,0,0,0,3,0,3,0,0,0,0,0
68805038,68792686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
69812705,69800695,1,1,0,0,0,0,3,0,3,0,0,0,0,0
70820706,70808681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71828727,71816681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72836705,72824680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73844708,73832680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74852708,74840682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75860708,75848680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76869011,76856680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77876734,77864680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78880707,78868681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79888706,79876680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80896704,80884680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
81904704,81892680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
82912708,82900681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
