timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
88935119,88934427,6684682,1997.7712,1.9509485,nan,nan,nan,nan,50.286095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,425.0,457.0,492.0
89942962,89941932,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,42.834503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,467.0,512.0,498.0
90073131,90071063,6684682,1997.7712,1.9509485,nan,nan,nan,nan,87.58807,nan,nan,nan,44.87488,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,481.0,490.0,488.0
90199536,90198697,6684682,1997.7712,1.9509485,nan,nan,nan,nan,37.06802,nan,nan,nan,87.79268,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,20.0,nan,nan,nan,483.0,516.0,518.0
90325177,90323323,6684682,1997.7712,1.9509485,87.79268,nan,nan,nan,37.06802,nan,nan,nan,87.79268,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,20.0,nan,nan,nan,462.0,516.0,518.0
90456272,90455451,6684682,1997.7712,1.9509485,87.79268,nan,nan,nan,nan,nan,nan,nan,87.64125,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,485.0,477.0,530.0
90586842,90583081,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,87.79268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.0,nan,nan,nan,478.0,492.0,547.0
90712804,90710710,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,87.74846,89.34442,37.06802,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,13.0,10.0,nan,458.0,478.0,455.0
90838989,90838340,6684682,1997.7712,1.9509485,nan,nan,nan,nan,50.72466,nan,nan,nan,87.74846,89.34442,37.06802,nan,nan,nan,nan,nan,10.0,nan,nan,nan,34.0,13.0,10.0,nan,449.0,464.0,455.0
90843225,90839887,6684682,1997.7712,1.9509485,nan,nan,nan,nan,50.72466,nan,nan,nan,89.47648,86.16115,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,26.0,16.0,nan,nan,449.0,464.0,509.0
90969548,90967516,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,87.902115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,471.0,452.0,553.0
91095879,91095145,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,87.82382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,nan,nan,nan,464.0,471.0,489.0
91226867,91224231,6684682,1997.7712,1.9509485,nan,nan,nan,nan,nan,nan,nan,nan,85.96645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,467.0,483.0,497.0
91352391,91350407,6684682,1997.7712,1.9509485,nan,nan,nan,nan,86.066696,34.95118,nan,nan,85.96645,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,20.0,nan,nan,nan,484.0,481.0,497.0
91352667,91351862,6684682,1997.7712,1.9509485,nan,nan,nan,nan,86.066696,34.95118,nan,nan,85.90032,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,26.0,nan,nan,nan,484.0,481.0,500.0
91478688,91478034,6684682,1997.7712,1.9509485,nan,nan,nan,nan,41.079445,nan,nan,nan,85.90032,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,26.0,nan,nan,nan,530.0,475.0,500.0
91609397,91608621,6684682,1997.7712,1.9509485,nan,nan,nan,nan,87.779144,nan,nan,nan,87.70395,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,18.0,nan,nan,nan,475.0,471.0,495.0
91735305,91734749,6684682,1997.7712,1.9509485,nan,nan,nan,nan,42.920868,nan,nan,nan,87.70395,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,18.0,nan,nan,nan,463.0,504.0,495.0
91739595,91736251,6684682,1997.7712,1.9509485,nan,nan,nan,nan,42.920868,nan,nan,nan,87.72466,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,25.0,nan,nan,nan,463.0,504.0,469.0
91861313,91860958,6684682,1997.7712,1.9509485,87.887405,nan,nan,nan,42.920868,nan,nan,nan,87.72466,nan,nan,nan,20.0,nan,nan,nan,16.0,nan,nan,nan,25.0,nan,nan,nan,462.0,504.0,469.0
91991840,91990008,6684682,1997.7712,1.9509485,87.69796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,490.0,487.0,480.0
92248913,92246772,6684682,1997.7712,1.9509485,85.84978,nan,nan,nan,87.63343,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,470.0,498.0,482.0
