timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
89325212,89323668,0.0,0.0,0.0,0.0,0.00213,-0.0,0.002125612,-1.0075413e-05,4.388038e-06,1.0075413e-05,-6.13324e-05
89346095,89343655,0.0,0.0,0.0,0.0,-0.0,0.00213,0.0,0.0,5.903211e-05,-5.1933323e-05,-0.00015904216
89532544,89523429,0.0,0.0,0.0,0.0,-0.00213,-0.00213,-0.002154579,-0.0021553931,2.4578936e-05,2.5393136e-05,-8.807648e-05
89726258,89723280,0.0,0.0,0.0,0.0,-0.00213,-0.00213,0.0,0.0,3.712184e-05,-4.852816e-05,-0.000107259635
89927315,89922891,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021424242,0.00020869714,1.2424292e-05,-0.00020869714,2.171921e-05
90128488,90122752,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00010373758,4.2989122e-06,-0.00010373758,-4.2989122e-06,-9.464059e-05
90326529,90322367,0.0,0.0,0.0,0.0,-0.0,0.00213,-5.6838537e-05,0.0021449707,5.6838537e-05,-1.4970694e-05,-6.550399e-05
90523224,90522222,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0022256253,9.448309e-05,9.562538e-05,-9.448309e-05,-0.00013619635
90724604,90721831,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0023415638,-1.4361654e-05,-0.00021156392,1.4361654e-05,-2.499526e-05
90924139,90921681,0.0,0.0,0.0,0.0,-0.0,0.00213,0.00019124307,0.0019742283,-0.00019124307,0.00015577162,-0.00018268665
91124014,91121291,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00011167818,-2.6708121e-06,0.00011167818,2.6708121e-06,-2.056574e-05
91325357,91321099,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001731207,-2.8882529e-05,-0.0001731207,2.8882529e-05,-8.814367e-05
91541264,91540739,0.0,0.0,0.0,0.0,-0.0,-0.00213,-4.257897e-05,-0.0021283764,4.257897e-05,-1.6235863e-06,-0.00017950466
91741012,91740490,0.0,0.0,0.0,0.0,0.00213,0.00213,0.0,0.0,9.282114e-05,-3.803377e-05,-6.494259e-05
91940844,91940221,0.0,0.0,0.0,0.0,-0.0,-0.0,2.8480097e-05,9.381981e-05,-2.8480097e-05,-9.381981e-05,-7.67684e-05
92122507,92119979,0.0,0.0,0.0,0.0,-0.0,-0.00213,-6.700667e-05,-0.0021505563,6.700667e-05,2.0556392e-05,-6.039202e-05
92325049,92319733,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021440154,-3.281207e-05,1.4015372e-05,3.281207e-05,-0.00013101168
92530940,92524364,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.858372e-05,1.93677e-05,7.858372e-05,-1.93677e-05,7.820151e-06
92739525,92739192,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0022239445,3.4216446e-05,-9.394465e-05,-3.4216446e-05,2.9201827e-05
92940667,92938948,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00022447454,-0.00012515104,-0.00022447454,0.00012515104,-0.00010200218
93119360,93118844,0.0,0.0,0.0,0.0,0.00213,-0.0,0.002263397,3.576548e-06,-0.00013339717,-3.576548e-06,9.085306e-06
93320561,93318482,0.0,0.0,0.0,0.0,-0.0,-0.0,5.2182855e-05,2.1816157e-05,-5.2182855e-05,-2.1816157e-05,-8.7650296e-05
93523431,93518346,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00020523371,-1.7344162e-05,0.00020523371,1.7344162e-05,-0.000114388145
93739494,93738248,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.4882137e-05,3.5996578e-05,5.4882137e-05,-3.5996578e-05,-7.1488954e-05
93939550,93937812,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021492257,-0.000164192,1.922567e-05,0.000164192,-9.5091906e-05
94140387,94137432,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021437684,0.00028481687,1.37683855e-05,-0.00028481687,-8.0151236e-05
94338653,94337174,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.002602452,8.148124e-05,0.0012195758,-0.0008062195,-6.455354e-05
94539803,94536905,0.0,0.0,0.0,0.0,-0.00213,-0.00426,-0.002741228,-0.003229556,0.00061122817,-0.0010304439,0.0008873517
94721693,94716663,0.0,0.0,0.0,0.0,-0.05325,-0.014909999,-0.018661957,-0.0072621796,0.00020407296,-0.00033170357,0.0050383164
94937711,94936390,0.0,0.0,0.0,0.0,-0.07242,0.03621,-0.018661957,-0.0072621796,-0.0024728118,0.0013023267,0.00986236
95119431,95116125,0.0,0.0,0.0,0.0,-0.0127799995,0.00852,-0.011275101,0.007632044,-0.0015048985,0.0008879555,0.0029475382
95337165,95335828,0.0,0.0,0.0,0.0,-0.0,0.025559999,-0.0085936,0.011334671,0.0003045774,-0.00047242484,-0.0018862163
95538650,95535572,0.0,0.0,0.0,0.0,-0.00426,0.0063899998,-0.0042135473,0.004525445,-4.6452362e-05,0.0018645548,0.00821849
95738313,95735291,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0040458455,-0.0004000712,-0.00021415447,0.0004000712,0.0060200184
