timestamp,saturation_status
1000000,1533
2000000,1533
3000000,1533
3996000,1533
5040000,1533
5996000,1533
7000000,1533
8000000,1533
9000000,1533
10000000,1533
11000000,1533
12000000,1529
13000000,1533
13996000,1533
15000000,1533
16004000,1533
17000000,1533
18000000,1529
19004000,1533
20000000,1533
21000000,1533
22000000,1533
23001000,1533
24001000,1533
24994000,1533
26005000,1533
27002000,1533
28002000,1533
29001000,1533
30000000,1
31000000,1
32004000,1
32996000,1
34000000,1
35004000,1
35999000,1
36999000,1
38004000,1
38996000,1
40000000,1
40999000,1
42002000,1
42998000,1
43998000,1
44998000,1
46006000,1
47002000,1
48006000,1
48994000,1
49998000,1
50997000,1
52001000,1
52997000,1
54001000,1533
