timestamp,mag_inconsistency_angle
495000,0.0
1000000,0.0
1500000,0.0
2000000,0.0
2500000,0.0
3000000,0.0
3504000,0.0
4003000,0.0
4500000,0.0
5004000,0.0
5500000,0.0
6008000,0.0
6500000,0.0
7003000,0.0
7500000,0.0
7992000,0.0
8500000,0.0
9000000,0.0
9500000,0.0
10000000,0.0
10500000,0.0
11000000,0.0
11500000,0.0
12000000,0.0
12500000,0.0
13000000,0.0
13500000,0.0
14000000,0.0
14495000,0.0
15000000,0.0
15500000,0.0
16000000,0.0
16500000,0.0
17000000,0.0
17500000,0.0
18001000,0.0
18296000,0.0
44840000,0.0
44847000,0.0
45343000,1.4819468e-09
