timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
11388000,0.007370041,0.031595662,0.030471966,-0.0041729813,0.00045071356,0.00069912744,0.00069912744,0.6992007,0.05165851,0.05165851,-0.079963796,0.0,0.0,-4.0,nan,nan,nan
11408000,0.008258812,0.031689808,0.030378493,-0.004165343,0.0003819121,-0.000708013,-0.000708013,0.6992007,-0.052943945,-0.052943945,-0.07996349,0.0,0.0,-4.0,nan,nan,nan
11588000,0.012670287,0.027957752,0.023794793,-0.0041996106,-0.00086301006,0.00067536195,0.00067536195,0.6992007,0.048476458,0.048476458,-0.079965234,0.0,0.0,-4.0,nan,nan,nan
11800000,0.0075208168,0.014163809,0.027890127,-0.004588443,-0.002551428,-0.00052443054,-0.00052443054,0.6992014,-0.033096552,-0.033096552,-0.079930164,0.0,0.0,-4.0,nan,nan,nan
11988000,0.0038473248,1.7566908e-06,0.05370797,-0.0051804627,-0.003855526,0.00094134954,0.00094134954,0.69843495,0.041257262,0.041257262,-0.11189494,0.0,0.0,-4.0,nan,nan,nan
12200000,-0.003794722,-0.008329009,0.05978134,-0.005758452,-0.0017844564,-0.00024187441,-0.00024187441,0.6997581,-0.04398858,-0.04398858,-0.04398858,-4.0,-4.0,-4.0,nan,nan,nan
12400000,-0.012221657,-0.012257211,0.0593647,-0.0061313445,-0.0015955418,-0.00067725347,-0.00067725347,0.69920045,-0.048700094,-0.048700094,-0.07997651,0.0,0.0,-4.0,nan,nan,nan
12580000,-0.010374215,-0.013412872,0.060901977,-0.006384884,-0.001148181,0.0007302741,0.0007302741,0.6992005,0.056447744,0.056447744,-0.07997256,0.0,0.0,-4.0,nan,nan,nan
12800000,-0.0013220158,-0.012828205,0.069493525,-0.0065938653,-0.00062996213,-0.00028787914,-0.00028787914,0.6997121,-0.047989927,-0.047989927,-0.047989927,-4.0,-4.0,-4.0,nan,nan,nan
13000000,0.00416081,-0.011272933,0.073423944,-0.0067158723,-0.0003487415,-0.00028788732,-0.00028788732,0.69971204,-0.047303557,-0.047303557,-0.047995597,0.0,0.0,-4.0,nan,nan,nan
13205000,0.0035477998,-0.009106731,0.08626893,-0.006782749,-0.00022614705,-0.0005359404,-0.0005359404,0.6994222,-0.0496881,-0.0496881,-0.06798842,0.0,0.0,-4.0,nan,nan,nan
