timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11035000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
14664000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
36508000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
39492000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39545000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39548000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39603000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39700000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39748000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39800000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39901000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39952000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40000000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40048000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40104000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40152000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40200000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40300000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40403000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40500000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40601000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40700000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40753000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40800000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40900000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40948000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41000000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41052000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41060000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41112000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41160000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41212000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41264000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41312000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41364000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41412000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
