timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
31843145,0.0034252724,0.0034161138,0.00594445,6009,0,-0.3933067,-0.28983578,-9.790748,4963,0
31847692,-0.008543406,0.0045343647,0.004167606,4547,0,-0.3411208,-0.29203093,-9.776122,4966,0
31858155,0.0014883782,0.003169529,0.007290872,6005,0,-0.3453589,-0.2839507,-9.748944,4859,0
31862705,0.0019164366,-0.00495608,0.0005252049,4550,0,-0.36809307,-0.29669017,-9.799472,4963,0
31867163,0.0009469964,-0.0032505451,0.010214052,4458,0,-0.3610652,-0.27671003,-9.783566,4961,0
31871668,-0.0007604547,0.00840623,-0.0013821191,4505,0,-0.35957813,-0.30695647,-9.775846,4962,0
31877719,-0.0009645676,-0.0007439572,0.0061661485,6051,0,-0.33622992,-0.3027766,-9.736184,4963,0
31882177,-0.00052719784,-0.0051109013,0.01148699,4458,0,-0.34995228,-0.2596103,-9.733993,4961,0
31886683,-0.006124839,0.010853189,0.0039914777,4506,0,-0.36976755,-0.26340994,-9.743959,4962,0
31892733,-0.0012984844,-0.006388548,-7.5420826e-06,6050,0,-0.3535548,-0.31405416,-9.741286,4962,0
31897191,-0.008001033,0.0046394067,0.004548098,4458,0,-0.36829582,-0.3004342,-9.737527,4961,0
31907748,-0.001961338,-0.0005721856,0.0019233586,6052,0,-0.36821747,-0.30833942,-9.771061,4923,0
31912205,-0.0015730192,-0.003940918,0.009508437,4457,0,-0.3299828,-0.3380686,-9.754067,4963,0
31916708,-0.0030730048,0.009518712,0.0041543897,4503,0,-0.34715238,-0.33410373,-9.758999,4960,0
31921214,0.00087005284,-0.0071591903,0.00886727,4506,0,-0.35906073,-0.33276904,-9.7590885,4967,0
31925721,0.0017901063,0.0022143594,0.004976831,4507,0,-0.3857985,-0.30143976,-9.811511,4961,0
31930268,-0.0011563605,-0.004495434,0.0038488945,4547,0,-0.3606992,-0.28862596,-9.770051,4959,0
31940732,2.9518955e-05,-1.0741101e-05,0.005033818,10464,0,-0.35697043,-0.31365675,-9.717804,8683,0
31945281,0.005494703,-0.001110696,0.003559816,4549,0,-0.38704902,-0.33315712,-9.767952,4962,0
31949740,-0.0005064527,0.0023863374,0.0035096367,4459,0,-0.36156404,-0.30803788,-9.785869,4963,0
31955746,-0.0007892287,0.003201529,9.0338675e-05,6006,0,-0.39162236,-0.27889618,-9.748538,4962,0
31960295,-0.0031046083,0.002224951,0.010001466,4549,0,-0.35672715,-0.2913239,-9.76552,4961,0
31970759,-0.002181454,-0.0020076414,0.0046724104,6005,0,-0.37020507,-0.32555875,-9.7704735,4960,0
31975310,0.0013928497,-0.0015071153,0.0021871584,4551,0,-0.36156246,-0.32945666,-9.749481,4960,0
31979768,-0.0024257926,0.0046683094,0.009134963,4458,0,-0.3390116,-0.31180987,-9.71962,4964,0
31985774,0.0045133815,-0.0030888894,0.005096099,6006,0,-0.3766459,-0.3124661,-9.751481,4962,0
31990323,-0.005057909,0.0059844716,0.002795836,4549,0,-0.35860446,-0.32954597,-9.806816,4961,0
31994784,0.0031358886,-0.002712682,0.009896444,4461,0,-0.3662838,-0.32237178,-9.749508,5041,0
32000787,0.0009546179,0.0038546503,-0.0034018226,6003,0,-0.36416674,-0.3130916,-9.7147,4885,0
32005338,0.0022090503,-0.0023761825,0.0067690527,4551,0,-0.3459054,-0.30886674,-9.740083,4963,0
32009798,-0.007533076,0.0073191924,0.00834405,4460,0,-0.39939433,-0.30037227,-9.779632,4959,0
32020351,0.00012382543,0.0044399565,0.0066148727,6051,0,-0.3877755,-0.3357808,-9.769017,4961,0
32024812,-0.003174962,0.006791116,8.7727814e-05,4461,0,-0.37016875,-0.19145867,-9.739908,4962,0
32029315,0.003408299,0.0009712514,0.024832148,4503,0,-0.37240085,-0.30945528,-9.749484,4964,0
32035366,-0.005508087,0.009650696,-0.00030014932,6051,0,-0.3537332,-0.4595598,-9.788541,4960,0
32039824,-0.0065098354,-0.001328978,-0.033658233,4458,0,-0.38135424,-0.32443672,-9.763703,4963,0
32050379,0.0035129117,0.012123415,0.060291134,6049,0,-0.37952384,0.08071537,-9.776815,4953,0
32054838,-0.008136559,-0.00028244217,0.03932256,4459,0,-0.39371964,-0.67853403,-9.704872,4958,0
